Temperature - (Celsius), Year, Statistics, Country, ISO3
26.8922, 2014, Mar Average, Kenya, KEN
25.4701, 2014, Apr Average, Kenya, KEN
25.6096, 2014, May Average, Kenya, KEN
25.0937, 2014, Jun Average, Kenya, KEN
24.5677, 2014, Jul Average, Kenya, KEN
23.8324, 2014, Aug Average, Kenya, KEN
24.8383, 2014, Sep Average, Kenya, KEN
25.4047, 2014, Oct Average, Kenya, KEN
25.4512, 2014, Nov Average, Kenya, KEN
25.4477, 2014, Dec Average, Kenya, KEN
25.0435, 2015, Jan Average, Kenya, KEN
26.386, 2015, Feb Average, Kenya, KEN
26.5572, 2015, Mar Average, Kenya, KEN
26.0706, 2015, Apr Average, Kenya, KEN
25.0663, 2015, May Average, Kenya, KEN
24.5884, 2015, Jun Average, Kenya, KEN
24.4622, 2015, Jul Average, Kenya, KEN
24.3538, 2015, Aug Average, Kenya, KEN
25.425, 2015, Sep Average, Kenya, KEN
26.9733, 2015, Oct Average, Kenya, KEN
25.2908, 2015, Nov Average, Kenya, KEN
26.2345, 2015, Dec Average, Kenya, KEN
27.0367, 2016, Jan Average, Kenya, KEN
27.5964, 2016, Feb Average, Kenya, KEN
27.7507, 2016, Mar Average, Kenya, KEN
26.9416, 2016, Apr Average, Kenya, KEN
25.3344, 2016, May Average, Kenya, KEN
24.2913, 2016, Jun Average, Kenya, KEN
24.256, 2016, Jul Average, Kenya, KEN
24.0942, 2016, Aug Average, Kenya, KEN
24.437, 2016, Sep Average, Kenya, KEN
26.0317, 2016, Oct Average, Kenya, KEN
25.5692, 2016, Nov Average, Kenya, KEN
25.7401, 2016, Dec Average, Kenya, KEN
27.4923, 1991, Jan Average, Kiribati, KIR
27.5461, 1991, Feb Average, Kiribati, KIR
27.748, 1991, Mar Average, Kiribati, KIR
27.7961, 1991, Apr Average, Kiribati, KIR
27.7538, 1991, May Average, Kiribati, KIR
27.5461, 1991, Jun Average, Kiribati, KIR
27.2942, 1991, Jul Average, Kiribati, KIR
27.2923, 1991, Aug Average, Kiribati, KIR
27.2, 1991, Sep Average, Kiribati, KIR
27.3, 1991, Oct Average, Kiribati, KIR
27.5, 1991, Nov Average, Kiribati, KIR
27.6, 1991, Dec Average, Kiribati, KIR
27.4923, 1992, Jan Average, Kiribati, KIR
27.5461, 1992, Feb Average, Kiribati, KIR
27.748, 1992, Mar Average, Kiribati, KIR
27.7961, 1992, Apr Average, Kiribati, KIR
27.7538, 1992, May Average, Kiribati, KIR
27.5461, 1992, Jun Average, Kiribati, KIR
27.2942, 1992, Jul Average, Kiribati, KIR
27.2923, 1992, Aug Average, Kiribati, KIR
27.2, 1992, Sep Average, Kiribati, KIR
27.3, 1992, Oct Average, Kiribati, KIR
27.5, 1992, Nov Average, Kiribati, KIR
27.6, 1992, Dec Average, Kiribati, KIR
27.4923, 1993, Jan Average, Kiribati, KIR
27.5461, 1993, Feb Average, Kiribati, KIR
27.748, 1993, Mar Average, Kiribati, KIR
27.7961, 1993, Apr Average, Kiribati, KIR
27.7538, 1993, May Average, Kiribati, KIR
27.5461, 1993, Jun Average, Kiribati, KIR
27.2942, 1993, Jul Average, Kiribati, KIR
27.2923, 1993, Aug Average, Kiribati, KIR
27.2, 1993, Sep Average, Kiribati, KIR
27.3, 1993, Oct Average, Kiribati, KIR
27.5, 1993, Nov Average, Kiribati, KIR
27.6, 1993, Dec Average, Kiribati, KIR
27.4923, 1994, Jan Average, Kiribati, KIR
27.5461, 1994, Feb Average, Kiribati, KIR
27.748, 1994, Mar Average, Kiribati, KIR
27.7961, 1994, Apr Average, Kiribati, KIR
27.7538, 1994, May Average, Kiribati, KIR
27.5461, 1994, Jun Average, Kiribati, KIR
27.2942, 1994, Jul Average, Kiribati, KIR
27.2923, 1994, Aug Average, Kiribati, KIR
27.2, 1994, Sep Average, Kiribati, KIR
27.3, 1994, Oct Average, Kiribati, KIR
27.5, 1994, Nov Average, Kiribati, KIR
27.6, 1994, Dec Average, Kiribati, KIR
27.4923, 1995, Jan Average, Kiribati, KIR
27.5461, 1995, Feb Average, Kiribati, KIR
27.748, 1995, Mar Average, Kiribati, KIR
27.7961, 1995, Apr Average, Kiribati, KIR
27.7538, 1995, May Average, Kiribati, KIR
27.5461, 1995, Jun Average, Kiribati, KIR
27.2942, 1995, Jul Average, Kiribati, KIR
27.2923, 1995, Aug Average, Kiribati, KIR
27.2, 1995, Sep Average, Kiribati, KIR
27.3, 1995, Oct Average, Kiribati, KIR
27.5, 1995, Nov Average, Kiribati, KIR
27.6, 1995, Dec Average, Kiribati, KIR
27.4923, 1996, Jan Average, Kiribati, KIR
27.5461, 1996, Feb Average, Kiribati, KIR
27.748, 1996, Mar Average, Kiribati, KIR
27.7961, 1996, Apr Average, Kiribati, KIR
27.7538, 1996, May Average, Kiribati, KIR
27.5461, 1996, Jun Average, Kiribati, KIR
27.2942, 1996, Jul Average, Kiribati, KIR
27.2923, 1996, Aug Average, Kiribati, KIR
27.2, 1996, Sep Average, Kiribati, KIR
27.3, 1996, Oct Average, Kiribati, KIR
27.5, 1996, Nov Average, Kiribati, KIR
27.6, 1996, Dec Average, Kiribati, KIR
27.4923, 1997, Jan Average, Kiribati, KIR
27.5461, 1997, Feb Average, Kiribati, KIR
27.748, 1997, Mar Average, Kiribati, KIR
27.7961, 1997, Apr Average, Kiribati, KIR
27.7538, 1997, May Average, Kiribati, KIR
27.5461, 1997, Jun Average, Kiribati, KIR
27.2942, 1997, Jul Average, Kiribati, KIR
27.2923, 1997, Aug Average, Kiribati, KIR
27.2, 1997, Sep Average, Kiribati, KIR
27.3, 1997, Oct Average, Kiribati, KIR
27.5, 1997, Nov Average, Kiribati, KIR
27.6, 1997, Dec Average, Kiribati, KIR
27.4923, 1998, Jan Average, Kiribati, KIR
27.5461, 1998, Feb Average, Kiribati, KIR
27.748, 1998, Mar Average, Kiribati, KIR
27.7961, 1998, Apr Average, Kiribati, KIR
27.7538, 1998, May Average, Kiribati, KIR
27.5461, 1998, Jun Average, Kiribati, KIR
27.2942, 1998, Jul Average, Kiribati, KIR
27.2923, 1998, Aug Average, Kiribati, KIR
27.2, 1998, Sep Average, Kiribati, KIR
27.3, 1998, Oct Average, Kiribati, KIR
27.5, 1998, Nov Average, Kiribati, KIR
27.6, 1998, Dec Average, Kiribati, KIR
27.4923, 1999, Jan Average, Kiribati, KIR
27.5461, 1999, Feb Average, Kiribati, KIR
27.748, 1999, Mar Average, Kiribati, KIR
27.7961, 1999, Apr Average, Kiribati, KIR
27.7538, 1999, May Average, Kiribati, KIR
27.5461, 1999, Jun Average, Kiribati, KIR
27.2942, 1999, Jul Average, Kiribati, KIR
27.2923, 1999, Aug Average, Kiribati, KIR
27.2, 1999, Sep Average, Kiribati, KIR
27.3, 1999, Oct Average, Kiribati, KIR
27.5, 1999, Nov Average, Kiribati, KIR
27.6, 1999, Dec Average, Kiribati, KIR
27.4923, 2000, Jan Average, Kiribati, KIR
27.5461, 2000, Feb Average, Kiribati, KIR
27.748, 2000, Mar Average, Kiribati, KIR
27.7961, 2000, Apr Average, Kiribati, KIR
27.7538, 2000, May Average, Kiribati, KIR
27.5461, 2000, Jun Average, Kiribati, KIR
27.2942, 2000, Jul Average, Kiribati, KIR
27.2923, 2000, Aug Average, Kiribati, KIR
27.2, 2000, Sep Average, Kiribati, KIR
27.3, 2000, Oct Average, Kiribati, KIR
27.5, 2000, Nov Average, Kiribati, KIR
27.6, 2000, Dec Average, Kiribati, KIR
27.4923, 2001, Jan Average, Kiribati, KIR
27.5461, 2001, Feb Average, Kiribati, KIR
27.748, 2001, Mar Average, Kiribati, KIR
27.7961, 2001, Apr Average, Kiribati, KIR
27.7538, 2001, May Average, Kiribati, KIR
27.5461, 2001, Jun Average, Kiribati, KIR
27.2942, 2001, Jul Average, Kiribati, KIR
27.2923, 2001, Aug Average, Kiribati, KIR
27.2, 2001, Sep Average, Kiribati, KIR
27.3, 2001, Oct Average, Kiribati, KIR
27.5, 2001, Nov Average, Kiribati, KIR
27.6, 2001, Dec Average, Kiribati, KIR
27.4923, 2002, Jan Average, Kiribati, KIR
27.5461, 2002, Feb Average, Kiribati, KIR
27.748, 2002, Mar Average, Kiribati, KIR
27.7961, 2002, Apr Average, Kiribati, KIR
27.7538, 2002, May Average, Kiribati, KIR
27.5461, 2002, Jun Average, Kiribati, KIR
27.2942, 2002, Jul Average, Kiribati, KIR
27.2923, 2002, Aug Average, Kiribati, KIR
27.2, 2002, Sep Average, Kiribati, KIR
27.3, 2002, Oct Average, Kiribati, KIR
27.5, 2002, Nov Average, Kiribati, KIR
27.6, 2002, Dec Average, Kiribati, KIR
27.4923, 2003, Jan Average, Kiribati, KIR
27.5461, 2003, Feb Average, Kiribati, KIR
27.748, 2003, Mar Average, Kiribati, KIR
27.7961, 2003, Apr Average, Kiribati, KIR
27.7538, 2003, May Average, Kiribati, KIR
27.5461, 2003, Jun Average, Kiribati, KIR
27.2942, 2003, Jul Average, Kiribati, KIR
27.2923, 2003, Aug Average, Kiribati, KIR
27.2, 2003, Sep Average, Kiribati, KIR
27.3, 2003, Oct Average, Kiribati, KIR
27.5, 2003, Nov Average, Kiribati, KIR
27.6, 2003, Dec Average, Kiribati, KIR
27.4923, 2004, Jan Average, Kiribati, KIR
27.5461, 2004, Feb Average, Kiribati, KIR
27.748, 2004, Mar Average, Kiribati, KIR
27.7961, 2004, Apr Average, Kiribati, KIR
27.7538, 2004, May Average, Kiribati, KIR
27.5461, 2004, Jun Average, Kiribati, KIR
27.2942, 2004, Jul Average, Kiribati, KIR
27.2923, 2004, Aug Average, Kiribati, KIR
27.2, 2004, Sep Average, Kiribati, KIR
27.3, 2004, Oct Average, Kiribati, KIR
27.5, 2004, Nov Average, Kiribati, KIR
27.6, 2004, Dec Average, Kiribati, KIR
27.4923, 2005, Jan Average, Kiribati, KIR
27.5461, 2005, Feb Average, Kiribati, KIR
27.748, 2005, Mar Average, Kiribati, KIR
27.7961, 2005, Apr Average, Kiribati, KIR
27.7538, 2005, May Average, Kiribati, KIR
27.5461, 2005, Jun Average, Kiribati, KIR
27.2942, 2005, Jul Average, Kiribati, KIR
27.2923, 2005, Aug Average, Kiribati, KIR
27.2, 2005, Sep Average, Kiribati, KIR
27.3, 2005, Oct Average, Kiribati, KIR
27.5, 2005, Nov Average, Kiribati, KIR
27.6, 2005, Dec Average, Kiribati, KIR
27.4923, 2006, Jan Average, Kiribati, KIR
27.5461, 2006, Feb Average, Kiribati, KIR
27.748, 2006, Mar Average, Kiribati, KIR
27.7961, 2006, Apr Average, Kiribati, KIR
27.7538, 2006, May Average, Kiribati, KIR
27.5461, 2006, Jun Average, Kiribati, KIR
27.2942, 2006, Jul Average, Kiribati, KIR
27.2923, 2006, Aug Average, Kiribati, KIR
27.2, 2006, Sep Average, Kiribati, KIR
27.3, 2006, Oct Average, Kiribati, KIR
27.5, 2006, Nov Average, Kiribati, KIR
27.6, 2006, Dec Average, Kiribati, KIR
27.4923, 2007, Jan Average, Kiribati, KIR
27.5461, 2007, Feb Average, Kiribati, KIR
27.748, 2007, Mar Average, Kiribati, KIR
27.7961, 2007, Apr Average, Kiribati, KIR
27.7538, 2007, May Average, Kiribati, KIR
27.5461, 2007, Jun Average, Kiribati, KIR
27.2942, 2007, Jul Average, Kiribati, KIR
27.2923, 2007, Aug Average, Kiribati, KIR
27.2, 2007, Sep Average, Kiribati, KIR
27.3, 2007, Oct Average, Kiribati, KIR
27.5, 2007, Nov Average, Kiribati, KIR
27.6, 2007, Dec Average, Kiribati, KIR
27.4923, 2008, Jan Average, Kiribati, KIR
27.5461, 2008, Feb Average, Kiribati, KIR
27.748, 2008, Mar Average, Kiribati, KIR
27.7961, 2008, Apr Average, Kiribati, KIR
27.7538, 2008, May Average, Kiribati, KIR
27.5461, 2008, Jun Average, Kiribati, KIR
27.2942, 2008, Jul Average, Kiribati, KIR
27.2923, 2008, Aug Average, Kiribati, KIR
27.2, 2008, Sep Average, Kiribati, KIR
27.3, 2008, Oct Average, Kiribati, KIR
27.5, 2008, Nov Average, Kiribati, KIR
27.6, 2008, Dec Average, Kiribati, KIR
27.4923, 2009, Jan Average, Kiribati, KIR
27.5461, 2009, Feb Average, Kiribati, KIR
27.748, 2009, Mar Average, Kiribati, KIR
27.7961, 2009, Apr Average, Kiribati, KIR
27.7538, 2009, May Average, Kiribati, KIR
27.5461, 2009, Jun Average, Kiribati, KIR
27.2942, 2009, Jul Average, Kiribati, KIR
27.2923, 2009, Aug Average, Kiribati, KIR
27.2, 2009, Sep Average, Kiribati, KIR
27.3, 2009, Oct Average, Kiribati, KIR
27.5, 2009, Nov Average, Kiribati, KIR
27.6, 2009, Dec Average, Kiribati, KIR
27.4923, 2010, Jan Average, Kiribati, KIR
27.5461, 2010, Feb Average, Kiribati, KIR
27.748, 2010, Mar Average, Kiribati, KIR
27.7961, 2010, Apr Average, Kiribati, KIR
27.7538, 2010, May Average, Kiribati, KIR
27.5461, 2010, Jun Average, Kiribati, KIR
27.2942, 2010, Jul Average, Kiribati, KIR
27.2923, 2010, Aug Average, Kiribati, KIR
27.2, 2010, Sep Average, Kiribati, KIR
27.3, 2010, Oct Average, Kiribati, KIR
27.5, 2010, Nov Average, Kiribati, KIR
27.6, 2010, Dec Average, Kiribati, KIR
27.4923, 2011, Jan Average, Kiribati, KIR
27.5461, 2011, Feb Average, Kiribati, KIR
27.748, 2011, Mar Average, Kiribati, KIR
27.7961, 2011, Apr Average, Kiribati, KIR
27.7538, 2011, May Average, Kiribati, KIR
27.5461, 2011, Jun Average, Kiribati, KIR
27.2942, 2011, Jul Average, Kiribati, KIR
27.2923, 2011, Aug Average, Kiribati, KIR
27.2, 2011, Sep Average, Kiribati, KIR
27.3, 2011, Oct Average, Kiribati, KIR
27.5, 2011, Nov Average, Kiribati, KIR
27.6, 2011, Dec Average, Kiribati, KIR
27.4923, 2012, Jan Average, Kiribati, KIR
27.5461, 2012, Feb Average, Kiribati, KIR
27.748, 2012, Mar Average, Kiribati, KIR
27.7961, 2012, Apr Average, Kiribati, KIR
27.7538, 2012, May Average, Kiribati, KIR
27.5461, 2012, Jun Average, Kiribati, KIR
27.2942, 2012, Jul Average, Kiribati, KIR
27.2923, 2012, Aug Average, Kiribati, KIR
27.2, 2012, Sep Average, Kiribati, KIR
27.3, 2012, Oct Average, Kiribati, KIR
27.5, 2012, Nov Average, Kiribati, KIR
27.6, 2012, Dec Average, Kiribati, KIR
27.4923, 2013, Jan Average, Kiribati, KIR
27.5461, 2013, Feb Average, Kiribati, KIR
27.748, 2013, Mar Average, Kiribati, KIR
27.7961, 2013, Apr Average, Kiribati, KIR
27.7538, 2013, May Average, Kiribati, KIR
27.5461, 2013, Jun Average, Kiribati, KIR
27.2942, 2013, Jul Average, Kiribati, KIR
27.2923, 2013, Aug Average, Kiribati, KIR
27.2, 2013, Sep Average, Kiribati, KIR
27.3, 2013, Oct Average, Kiribati, KIR
27.5, 2013, Nov Average, Kiribati, KIR
27.6, 2013, Dec Average, Kiribati, KIR
27.4923, 2014, Jan Average, Kiribati, KIR
27.5461, 2014, Feb Average, Kiribati, KIR
27.748, 2014, Mar Average, Kiribati, KIR
27.7961, 2014, Apr Average, Kiribati, KIR
27.7538, 2014, May Average, Kiribati, KIR
27.5461, 2014, Jun Average, Kiribati, KIR
27.2942, 2014, Jul Average, Kiribati, KIR
27.2923, 2014, Aug Average, Kiribati, KIR
27.2, 2014, Sep Average, Kiribati, KIR
27.3, 2014, Oct Average, Kiribati, KIR
27.5, 2014, Nov Average, Kiribati, KIR
27.6, 2014, Dec Average, Kiribati, KIR
27.4923, 2015, Jan Average, Kiribati, KIR
27.5461, 2015, Feb Average, Kiribati, KIR
27.748, 2015, Mar Average, Kiribati, KIR
27.7961, 2015, Apr Average, Kiribati, KIR
27.7538, 2015, May Average, Kiribati, KIR
27.5461, 2015, Jun Average, Kiribati, KIR
27.2942, 2015, Jul Average, Kiribati, KIR
27.2923, 2015, Aug Average, Kiribati, KIR
27.2, 2015, Sep Average, Kiribati, KIR
27.3, 2015, Oct Average, Kiribati, KIR
27.5, 2015, Nov Average, Kiribati, KIR
27.6, 2015, Dec Average, Kiribati, KIR
27.4923, 2016, Jan Average, Kiribati, KIR
27.5461, 2016, Feb Average, Kiribati, KIR
27.748, 2016, Mar Average, Kiribati, KIR
27.7961, 2016, Apr Average, Kiribati, KIR
27.7538, 2016, May Average, Kiribati, KIR
27.5461, 2016, Jun Average, Kiribati, KIR
27.2942, 2016, Jul Average, Kiribati, KIR
27.2923, 2016, Aug Average, Kiribati, KIR
27.2, 2016, Sep Average, Kiribati, KIR
27.3, 2016, Oct Average, Kiribati, KIR
27.5, 2016, Nov Average, Kiribati, KIR
27.6, 2016, Dec Average, Kiribati, KIR
-12.202, 1991, Jan Average, Korea, Democratic People's Republic of, PRK
-9.1136, 1991, Feb Average, Korea, Democratic People's Republic of, PRK
-2.3097, 1991, Mar Average, Korea, Democratic People's Republic of, PRK
6.80504, 1991, Apr Average, Korea, Democratic People's Republic of, PRK
12.4707, 1991, May Average, Korea, Democratic People's Republic of, PRK
17.886, 1991, Jun Average, Korea, Democratic People's Republic of, PRK
20.2799, 1991, Jul Average, Korea, Democratic People's Republic of, PRK
20.4305, 1991, Aug Average, Korea, Democratic People's Republic of, PRK
15.1905, 1991, Sep Average, Korea, Democratic People's Republic of, PRK
7.86464, 1991, Oct Average, Korea, Democratic People's Republic of, PRK
-0.2881, 1991, Nov Average, Korea, Democratic People's Republic of, PRK
-7.7974, 1991, Dec Average, Korea, Democratic People's Republic of, PRK
-9.2956, 1992, Jan Average, Korea, Democratic People's Republic of, PRK
-7.3013, 1992, Feb Average, Korea, Democratic People's Republic of, PRK
-0.3842, 1992, Mar Average, Korea, Democratic People's Republic of, PRK
6.87497, 1992, Apr Average, Korea, Democratic People's Republic of, PRK
11.7763, 1992, May Average, Korea, Democratic People's Republic of, PRK
16.1651, 1992, Jun Average, Korea, Democratic People's Republic of, PRK
21.2868, 1992, Jul Average, Korea, Democratic People's Republic of, PRK
19.7802, 1992, Aug Average, Korea, Democratic People's Republic of, PRK
14.5936, 1992, Sep Average, Korea, Democratic People's Republic of, PRK
7.60489, 1992, Oct Average, Korea, Democratic People's Republic of, PRK
-1.5444, 1992, Nov Average, Korea, Democratic People's Republic of, PRK
-8.012, 1992, Dec Average, Korea, Democratic People's Republic of, PRK
-11.355, 1993, Jan Average, Korea, Democratic People's Republic of, PRK
-6.7244, 1993, Feb Average, Korea, Democratic People's Republic of, PRK
-0.6574, 1993, Mar Average, Korea, Democratic People's Republic of, PRK
5.6897, 1993, Apr Average, Korea, Democratic People's Republic of, PRK
12.7833, 1993, May Average, Korea, Democratic People's Republic of, PRK
16.2536, 1993, Jun Average, Korea, Democratic People's Republic of, PRK
19.0218, 1993, Jul Average, Korea, Democratic People's Republic of, PRK
18.5856, 1993, Aug Average, Korea, Democratic People's Republic of, PRK
15.1689, 1993, Sep Average, Korea, Democratic People's Republic of, PRK
7.10593, 1993, Oct Average, Korea, Democratic People's Republic of, PRK
-0.0697, 1993, Nov Average, Korea, Democratic People's Republic of, PRK
-9.0702, 1993, Dec Average, Korea, Democratic People's Republic of, PRK
-11.894, 1994, Jan Average, Korea, Democratic People's Republic of, PRK
-7.8005, 1994, Feb Average, Korea, Democratic People's Republic of, PRK
-2.7492, 1994, Mar Average, Korea, Democratic People's Republic of, PRK
8.40387, 1994, Apr Average, Korea, Democratic People's Republic of, PRK
12.5217, 1994, May Average, Korea, Democratic People's Republic of, PRK
18.1769, 1994, Jun Average, Korea, Democratic People's Republic of, PRK
23.2515, 1994, Jul Average, Korea, Democratic People's Republic of, PRK
22.6233, 1994, Aug Average, Korea, Democratic People's Republic of, PRK
15.5453, 1994, Sep Average, Korea, Democratic People's Republic of, PRK
8.45712, 1994, Oct Average, Korea, Democratic People's Republic of, PRK
1.52628, 1994, Nov Average, Korea, Democratic People's Republic of, PRK
-8.0961, 1994, Dec Average, Korea, Democratic People's Republic of, PRK
-10.252, 1995, Jan Average, Korea, Democratic People's Republic of, PRK
-6.8217, 1995, Feb Average, Korea, Democratic People's Republic of, PRK
-0.9813, 1995, Mar Average, Korea, Democratic People's Republic of, PRK
6.26352, 1995, Apr Average, Korea, Democratic People's Republic of, PRK
11.5234, 1995, May Average, Korea, Democratic People's Republic of, PRK
16.4779, 1995, Jun Average, Korea, Democratic People's Republic of, PRK
20.6872, 1995, Jul Average, Korea, Democratic People's Republic of, PRK
21.3932, 1995, Aug Average, Korea, Democratic People's Republic of, PRK
14.4358, 1995, Sep Average, Korea, Democratic People's Republic of, PRK
9.23833, 1995, Oct Average, Korea, Democratic People's Republic of, PRK
-0.0989, 1995, Nov Average, Korea, Democratic People's Republic of, PRK
-8.585, 1995, Dec Average, Korea, Democratic People's Republic of, PRK
-11.208, 1996, Jan Average, Korea, Democratic People's Republic of, PRK
-8.7897, 1996, Feb Average, Korea, Democratic People's Republic of, PRK
-1.8522, 1996, Mar Average, Korea, Democratic People's Republic of, PRK
5.97653, 1996, Apr Average, Korea, Democratic People's Republic of, PRK
12.6714, 1996, May Average, Korea, Democratic People's Republic of, PRK
17.226, 1996, Jun Average, Korea, Democratic People's Republic of, PRK
20.2894, 1996, Jul Average, Korea, Democratic People's Republic of, PRK
20.1979, 1996, Aug Average, Korea, Democratic People's Republic of, PRK
15.3026, 1996, Sep Average, Korea, Democratic People's Republic of, PRK
7.59772, 1996, Oct Average, Korea, Democratic People's Republic of, PRK
-1.5743, 1996, Nov Average, Korea, Democratic People's Republic of, PRK
-7.5628, 1996, Dec Average, Korea, Democratic People's Republic of, PRK
-12.574, 1997, Jan Average, Korea, Democratic People's Republic of, PRK
-7.4181, 1997, Feb Average, Korea, Democratic People's Republic of, PRK
-0.2581, 1997, Mar Average, Korea, Democratic People's Republic of, PRK
7.70425, 1997, Apr Average, Korea, Democratic People's Republic of, PRK
12.079, 1997, May Average, Korea, Democratic People's Republic of, PRK
18.4199, 1997, Jun Average, Korea, Democratic People's Republic of, PRK
22.4468, 1997, Jul Average, Korea, Democratic People's Republic of, PRK
21.5858, 1997, Aug Average, Korea, Democratic People's Republic of, PRK
14.1525, 1997, Sep Average, Korea, Democratic People's Republic of, PRK
7.03746, 1997, Oct Average, Korea, Democratic People's Republic of, PRK
0.59256, 1997, Nov Average, Korea, Democratic People's Republic of, PRK
-7.5559, 1997, Dec Average, Korea, Democratic People's Republic of, PRK
-11.977, 1998, Jan Average, Korea, Democratic People's Republic of, PRK
-5.112, 1998, Feb Average, Korea, Democratic People's Republic of, PRK
1.05673, 1998, Mar Average, Korea, Democratic People's Republic of, PRK
9.54227, 1998, Apr Average, Korea, Democratic People's Republic of, PRK
13.9287, 1998, May Average, Korea, Democratic People's Republic of, PRK
16.805, 1998, Jun Average, Korea, Democratic People's Republic of, PRK
20.3646, 1998, Jul Average, Korea, Democratic People's Republic of, PRK
20.1657, 1998, Aug Average, Korea, Democratic People's Republic of, PRK
16.6423, 1998, Sep Average, Korea, Democratic People's Republic of, PRK
10.6309, 1998, Oct Average, Korea, Democratic People's Republic of, PRK
-1.1801, 1998, Nov Average, Korea, Democratic People's Republic of, PRK
-7.0581, 1998, Dec Average, Korea, Democratic People's Republic of, PRK
-9.578, 1999, Jan Average, Korea, Democratic People's Republic of, PRK
-6.8284, 1999, Feb Average, Korea, Democratic People's Republic of, PRK
-2.0568, 1999, Mar Average, Korea, Democratic People's Republic of, PRK
7.1955, 1999, Apr Average, Korea, Democratic People's Republic of, PRK
12.6447, 1999, May Average, Korea, Democratic People's Republic of, PRK
18.1639, 1999, Jun Average, Korea, Democratic People's Republic of, PRK
21.7248, 1999, Jul Average, Korea, Democratic People's Republic of, PRK
20.7659, 1999, Aug Average, Korea, Democratic People's Republic of, PRK
16.2945, 1999, Sep Average, Korea, Democratic People's Republic of, PRK
7.94069, 1999, Oct Average, Korea, Democratic People's Republic of, PRK
-0.0521, 1999, Nov Average, Korea, Democratic People's Republic of, PRK
-8.4014, 1999, Dec Average, Korea, Democratic People's Republic of, PRK
-13.322, 2000, Jan Average, Korea, Democratic People's Republic of, PRK
-9.7987, 2000, Feb Average, Korea, Democratic People's Republic of, PRK
-0.4558, 2000, Mar Average, Korea, Democratic People's Republic of, PRK
6.50994, 2000, Apr Average, Korea, Democratic People's Republic of, PRK
12.9085, 2000, May Average, Korea, Democratic People's Republic of, PRK
18.7967, 2000, Jun Average, Korea, Democratic People's Republic of, PRK
22.5688, 2000, Jul Average, Korea, Democratic People's Republic of, PRK
21.7877, 2000, Aug Average, Korea, Democratic People's Republic of, PRK
15.4445, 2000, Sep Average, Korea, Democratic People's Republic of, PRK
7.91119, 2000, Oct Average, Korea, Democratic People's Republic of, PRK
-1.7421, 2000, Nov Average, Korea, Democratic People's Republic of, PRK
-9.5391, 2000, Dec Average, Korea, Democratic People's Republic of, PRK
-14.439, 2001, Jan Average, Korea, Democratic People's Republic of, PRK
-9.3691, 2001, Feb Average, Korea, Democratic People's Republic of, PRK
-1.7293, 2001, Mar Average, Korea, Democratic People's Republic of, PRK
8.16004, 2001, Apr Average, Korea, Democratic People's Republic of, PRK
13.747, 2001, May Average, Korea, Democratic People's Republic of, PRK
18.6984, 2001, Jun Average, Korea, Democratic People's Republic of, PRK
22.0331, 2001, Jul Average, Korea, Democratic People's Republic of, PRK
21.0998, 2001, Aug Average, Korea, Democratic People's Republic of, PRK
15.632, 2001, Sep Average, Korea, Democratic People's Republic of, PRK
9.93036, 2001, Oct Average, Korea, Democratic People's Republic of, PRK
0.25004, 2001, Nov Average, Korea, Democratic People's Republic of, PRK
-9.6031, 2001, Dec Average, Korea, Democratic People's Republic of, PRK
-9.2612, 2002, Jan Average, Korea, Democratic People's Republic of, PRK
-4.7595, 2002, Feb Average, Korea, Democratic People's Republic of, PRK
1.61372, 2002, Mar Average, Korea, Democratic People's Republic of, PRK
8.28337, 2002, Apr Average, Korea, Democratic People's Republic of, PRK
13.7484, 2002, May Average, Korea, Democratic People's Republic of, PRK
17.4191, 2002, Jun Average, Korea, Democratic People's Republic of, PRK
21.0798, 2002, Jul Average, Korea, Democratic People's Republic of, PRK
19.7598, 2002, Aug Average, Korea, Democratic People's Republic of, PRK
15.5485, 2002, Sep Average, Korea, Democratic People's Republic of, PRK
6.54335, 2002, Oct Average, Korea, Democratic People's Republic of, PRK
-3.6379, 2002, Nov Average, Korea, Democratic People's Republic of, PRK
-9.1, 2002, Dec Average, Korea, Democratic People's Republic of, PRK
-11.682, 2003, Jan Average, Korea, Democratic People's Republic of, PRK
-6.1621, 2003, Feb Average, Korea, Democratic People's Republic of, PRK
-0.5713, 2003, Mar Average, Korea, Democratic People's Republic of, PRK
7.95612, 2003, Apr Average, Korea, Democratic People's Republic of, PRK
13.3642, 2003, May Average, Korea, Democratic People's Republic of, PRK
17.7211, 2003, Jun Average, Korea, Democratic People's Republic of, PRK
19.2389, 2003, Jul Average, Korea, Democratic People's Republic of, PRK
19.7938, 2003, Aug Average, Korea, Democratic People's Republic of, PRK
15.5414, 2003, Sep Average, Korea, Democratic People's Republic of, PRK
8.0223, 2003, Oct Average, Korea, Democratic People's Republic of, PRK
0.5196, 2003, Nov Average, Korea, Democratic People's Republic of, PRK
-7.9417, 2003, Dec Average, Korea, Democratic People's Republic of, PRK
-10.785, 2004, Jan Average, Korea, Democratic People's Republic of, PRK
-5.8284, 2004, Feb Average, Korea, Democratic People's Republic of, PRK
-0.6825, 2004, Mar Average, Korea, Democratic People's Republic of, PRK
8.16622, 2004, Apr Average, Korea, Democratic People's Republic of, PRK
13.095, 2004, May Average, Korea, Democratic People's Republic of, PRK
19.1851, 2004, Jun Average, Korea, Democratic People's Republic of, PRK
