Temperature - (Celsius), Year, Statistics, Country, ISO3
11.4288, 2014, Apr Average, Moldova, MDA
16.7796, 2014, May Average, Moldova, MDA
19.4845, 2014, Jun Average, Moldova, MDA
22.7647, 2014, Jul Average, Moldova, MDA
22.7099, 2014, Aug Average, Moldova, MDA
17.8467, 2014, Sep Average, Moldova, MDA
9.99847, 2014, Oct Average, Moldova, MDA
4.16167, 2014, Nov Average, Moldova, MDA
0.12007, 2014, Dec Average, Moldova, MDA
-0.3057, 2015, Jan Average, Moldova, MDA
0.40888, 2015, Feb Average, Moldova, MDA
5.14784, 2015, Mar Average, Moldova, MDA
10.2271, 2015, Apr Average, Moldova, MDA
17.0605, 2015, May Average, Moldova, MDA
21.0193, 2015, Jun Average, Moldova, MDA
23.5166, 2015, Jul Average, Moldova, MDA
23.7992, 2015, Aug Average, Moldova, MDA
19.5042, 2015, Sep Average, Moldova, MDA
9.81426, 2015, Oct Average, Moldova, MDA
6.7091, 2015, Nov Average, Moldova, MDA
2.399, 2015, Dec Average, Moldova, MDA
-3.0894, 2016, Jan Average, Moldova, MDA
4.29658, 2016, Feb Average, Moldova, MDA
6.06929, 2016, Mar Average, Moldova, MDA
13.0037, 2016, Apr Average, Moldova, MDA
15.8969, 2016, May Average, Moldova, MDA
21.457, 2016, Jun Average, Moldova, MDA
23.2827, 2016, Jul Average, Moldova, MDA
22.6481, 2016, Aug Average, Moldova, MDA
18.4937, 2016, Sep Average, Moldova, MDA
8.54783, 2016, Oct Average, Moldova, MDA
3.70228, 2016, Nov Average, Moldova, MDA
-0.7312, 2016, Dec Average, Moldova, MDA
2.38666, 1991, Jan Average, Monaco, MCO
1.11, 1991, Feb Average, Monaco, MCO
7.19, 1991, Mar Average, Monaco, MCO
6.74, 1991, Apr Average, Monaco, MCO
9.54666, 1991, May Average, Monaco, MCO
14.5416, 1991, Jun Average, Monaco, MCO
19.355, 1991, Jul Average, Monaco, MCO
19.9083, 1991, Aug Average, Monaco, MCO
17.0016, 1991, Sep Average, Monaco, MCO
9.85833, 1991, Oct Average, Monaco, MCO
5.94166, 1991, Nov Average, Monaco, MCO
2.30666, 1991, Dec Average, Monaco, MCO
1.96666, 1992, Jan Average, Monaco, MCO
3.12833, 1992, Feb Average, Monaco, MCO
5.64833, 1992, Mar Average, Monaco, MCO
7.98166, 1992, Apr Average, Monaco, MCO
13.2916, 1992, May Average, Monaco, MCO
13.9316, 1992, Jun Average, Monaco, MCO
17.9616, 1992, Jul Average, Monaco, MCO
19.8083, 1992, Aug Average, Monaco, MCO
15, 1992, Sep Average, Monaco, MCO
9.45, 1992, Oct Average, Monaco, MCO
7.37833, 1992, Nov Average, Monaco, MCO
4.64333, 1992, Dec Average, Monaco, MCO
3.40333, 1993, Jan Average, Monaco, MCO
1.98666, 1993, Feb Average, Monaco, MCO
4.36666, 1993, Mar Average, Monaco, MCO
7.99666, 1993, Apr Average, Monaco, MCO
12.4433, 1993, May Average, Monaco, MCO
16.2916, 1993, Jun Average, Monaco, MCO
17.0166, 1993, Jul Average, Monaco, MCO
18.94, 1993, Aug Average, Monaco, MCO
14.255, 1993, Sep Average, Monaco, MCO
10.1616, 1993, Oct Average, Monaco, MCO
4.96, 1993, Nov Average, Monaco, MCO
4.86166, 1993, Dec Average, Monaco, MCO
3.59333, 1994, Jan Average, Monaco, MCO
3.21666, 1994, Feb Average, Monaco, MCO
7.45, 1994, Mar Average, Monaco, MCO
6.95833, 1994, Apr Average, Monaco, MCO
12.3266, 1994, May Average, Monaco, MCO
15.765, 1994, Jun Average, Monaco, MCO
20.3983, 1994, Jul Average, Monaco, MCO
19.99, 1994, Aug Average, Monaco, MCO
14.42, 1994, Sep Average, Monaco, MCO
10.6566, 1994, Oct Average, Monaco, MCO
8.53333, 1994, Nov Average, Monaco, MCO
4.97333, 1994, Dec Average, Monaco, MCO
2.29, 1995, Jan Average, Monaco, MCO
4.97, 1995, Feb Average, Monaco, MCO
4.01333, 1995, Mar Average, Monaco, MCO
7.89166, 1995, Apr Average, Monaco, MCO
11.335, 1995, May Average, Monaco, MCO
14.2916, 1995, Jun Average, Monaco, MCO
20.1333, 1995, Jul Average, Monaco, MCO
18.3483, 1995, Aug Average, Monaco, MCO
13.3316, 1995, Sep Average, Monaco, MCO
12.9033, 1995, Oct Average, Monaco, MCO
6.60333, 1995, Nov Average, Monaco, MCO
4.155, 1995, Dec Average, Monaco, MCO
4.58666, 1996, Jan Average, Monaco, MCO
1.805, 1996, Feb Average, Monaco, MCO
4.31166, 1996, Mar Average, Monaco, MCO
8.38333, 1996, Apr Average, Monaco, MCO
11.7183, 1996, May Average, Monaco, MCO
16.4266, 1996, Jun Average, Monaco, MCO
17.5816, 1996, Jul Average, Monaco, MCO
17.4283, 1996, Aug Average, Monaco, MCO
12.7316, 1996, Sep Average, Monaco, MCO
10.785, 1996, Oct Average, Monaco, MCO
6.81166, 1996, Nov Average, Monaco, MCO
4.35, 1996, Dec Average, Monaco, MCO
3.16333, 1997, Jan Average, Monaco, MCO
4.91166, 1997, Feb Average, Monaco, MCO
7.21666, 1997, Mar Average, Monaco, MCO
8.03833, 1997, Apr Average, Monaco, MCO
12.71, 1997, May Average, Monaco, MCO
15.1833, 1997, Jun Average, Monaco, MCO
17.55, 1997, Jul Average, Monaco, MCO
19.3683, 1997, Aug Average, Monaco, MCO
16.6416, 1997, Sep Average, Monaco, MCO
12.09, 1997, Oct Average, Monaco, MCO
7.32, 1997, Nov Average, Monaco, MCO
4.48833, 1997, Dec Average, Monaco, MCO
3.73666, 1998, Jan Average, Monaco, MCO
4.48333, 1998, Feb Average, Monaco, MCO
5.72333, 1998, Mar Average, Monaco, MCO
7.43666, 1998, Apr Average, Monaco, MCO
12.92, 1998, May Average, Monaco, MCO
16.2666, 1998, Jun Average, Monaco, MCO
19.2, 1998, Jul Average, Monaco, MCO
19.3033, 1998, Aug Average, Monaco, MCO
14.87, 1998, Sep Average, Monaco, MCO
11.0733, 1998, Oct Average, Monaco, MCO
4.39833, 1998, Nov Average, Monaco, MCO
2.9, 1998, Dec Average, Monaco, MCO
3.195, 1999, Jan Average, Monaco, MCO
2.04833, 1999, Feb Average, Monaco, MCO
5.935, 1999, Mar Average, Monaco, MCO
8.17166, 1999, Apr Average, Monaco, MCO
13.6483, 1999, May Average, Monaco, MCO
15.6733, 1999, Jun Average, Monaco, MCO
19.2616, 1999, Jul Average, Monaco, MCO
19.2183, 1999, Aug Average, Monaco, MCO
16.9766, 1999, Sep Average, Monaco, MCO
11.75, 1999, Oct Average, Monaco, MCO
5.525, 1999, Nov Average, Monaco, MCO
3.48833, 1999, Dec Average, Monaco, MCO
2.08666, 2000, Jan Average, Monaco, MCO
4.47833, 2000, Feb Average, Monaco, MCO
6.09333, 2000, Mar Average, Monaco, MCO
8.43666, 2000, Apr Average, Monaco, MCO
13.9283, 2000, May Average, Monaco, MCO
17.1166, 2000, Jun Average, Monaco, MCO
17.1399, 2000, Jul Average, Monaco, MCO
19.1416, 2000, Aug Average, Monaco, MCO
15.9416, 2000, Sep Average, Monaco, MCO
11.5933, 2000, Oct Average, Monaco, MCO
7.06666, 2000, Nov Average, Monaco, MCO
5.24666, 2000, Dec Average, Monaco, MCO
4.305, 2001, Jan Average, Monaco, MCO
3.97333, 2001, Feb Average, Monaco, MCO
7.12333, 2001, Mar Average, Monaco, MCO
7.405, 2001, Apr Average, Monaco, MCO
13.295, 2001, May Average, Monaco, MCO
15.7733, 2001, Jun Average, Monaco, MCO
18.5983, 2001, Jul Average, Monaco, MCO
19.645, 2001, Aug Average, Monaco, MCO
13.415, 2001, Sep Average, Monaco, MCO
13.6966, 2001, Oct Average, Monaco, MCO
5.71333, 2001, Nov Average, Monaco, MCO
1.80833, 2001, Dec Average, Monaco, MCO
2.03, 2002, Jan Average, Monaco, MCO
4.88666, 2002, Feb Average, Monaco, MCO
6.815, 2002, Mar Average, Monaco, MCO
8.75833, 2002, Apr Average, Monaco, MCO
11.7533, 2002, May Average, Monaco, MCO
17.3266, 2002, Jun Average, Monaco, MCO
18.1016, 2002, Jul Average, Monaco, MCO
17.6833, 2002, Aug Average, Monaco, MCO
14.45, 2002, Sep Average, Monaco, MCO
11.39, 2002, Oct Average, Monaco, MCO
8.52166, 2002, Nov Average, Monaco, MCO
5.34, 2002, Dec Average, Monaco, MCO
2.305, 2003, Jan Average, Monaco, MCO
1.12666, 2003, Feb Average, Monaco, MCO
5.96833, 2003, Mar Average, Monaco, MCO
8.5, 2003, Apr Average, Monaco, MCO
13.9416, 2003, May Average, Monaco, MCO
18.7733, 2003, Jun Average, Monaco, MCO
20.5816, 2003, Jul Average, Monaco, MCO
21.2833, 2003, Aug Average, Monaco, MCO
15.645, 2003, Sep Average, Monaco, MCO
10.165, 2003, Oct Average, Monaco, MCO
7.60166, 2003, Nov Average, Monaco, MCO
4.41166, 2003, Dec Average, Monaco, MCO
2.94166, 2004, Jan Average, Monaco, MCO
3.11166, 2004, Feb Average, Monaco, MCO
4.61833, 2004, Mar Average, Monaco, MCO
8.115, 2004, Apr Average, Monaco, MCO
11.1933, 2004, May Average, Monaco, MCO
16.5916, 2004, Jun Average, Monaco, MCO
18.4416, 2004, Jul Average, Monaco, MCO
18.9916, 2004, Aug Average, Monaco, MCO
16.1716, 2004, Sep Average, Monaco, MCO
12.9883, 2004, Oct Average, Monaco, MCO
6.30833, 2004, Nov Average, Monaco, MCO
4.18333, 2004, Dec Average, Monaco, MCO
1.93666, 2005, Jan Average, Monaco, MCO
0.66166, 2005, Feb Average, Monaco, MCO
4.61166, 2005, Mar Average, Monaco, MCO
7.98, 2005, Apr Average, Monaco, MCO
13.145, 2005, May Average, Monaco, MCO
17.9283, 2005, Jun Average, Monaco, MCO
19.2616, 2005, Jul Average, Monaco, MCO
18.0633, 2005, Aug Average, Monaco, MCO
15.6666, 2005, Sep Average, Monaco, MCO
12.0466, 2005, Oct Average, Monaco, MCO
6.06166, 2005, Nov Average, Monaco, MCO
1.58, 2005, Dec Average, Monaco, MCO
1.475, 2006, Jan Average, Monaco, MCO
2.11666, 2006, Feb Average, Monaco, MCO
4.82333, 2006, Mar Average, Monaco, MCO
8.945, 2006, Apr Average, Monaco, MCO
12.8433, 2006, May Average, Monaco, MCO
17.0683, 2006, Jun Average, Monaco, MCO
21.6816, 2006, Jul Average, Monaco, MCO
17.2833, 2006, Aug Average, Monaco, MCO
16.605, 2006, Sep Average, Monaco, MCO
13.4066, 2006, Oct Average, Monaco, MCO
8.61833, 2006, Nov Average, Monaco, MCO
4.70833, 2006, Dec Average, Monaco, MCO
4.965, 2007, Jan Average, Monaco, MCO
5.19833, 2007, Feb Average, Monaco, MCO
6.065, 2007, Mar Average, Monaco, MCO
10.9783, 2007, Apr Average, Monaco, MCO
13.4916, 2007, May Average, Monaco, MCO
16.4083, 2007, Jun Average, Monaco, MCO
18.1016, 2007, Jul Average, Monaco, MCO
17.75, 2007, Aug Average, Monaco, MCO
14.7566, 2007, Sep Average, Monaco, MCO
11.0466, 2007, Oct Average, Monaco, MCO
5.85, 2007, Nov Average, Monaco, MCO
3.395, 2007, Dec Average, Monaco, MCO
4.45666, 2008, Jan Average, Monaco, MCO
4.03833, 2008, Feb Average, Monaco, MCO
5.37833, 2008, Mar Average, Monaco, MCO
8.025, 2008, Apr Average, Monaco, MCO
13.0033, 2008, May Average, Monaco, MCO
16.3133, 2008, Jun Average, Monaco, MCO
18.5016, 2008, Jul Average, Monaco, MCO
18.7433, 2008, Aug Average, Monaco, MCO
14.5533, 2008, Sep Average, Monaco, MCO
11.5783, 2008, Oct Average, Monaco, MCO
6.62, 2008, Nov Average, Monaco, MCO
3.20833, 2008, Dec Average, Monaco, MCO
1.58666, 2009, Jan Average, Monaco, MCO
2.685, 2009, Feb Average, Monaco, MCO
5.615, 2009, Mar Average, Monaco, MCO
9.44166, 2009, Apr Average, Monaco, MCO
14.4466, 2009, May Average, Monaco, MCO
16.7716, 2009, Jun Average, Monaco, MCO
19.1849, 2009, Jul Average, Monaco, MCO
20.4133, 2009, Aug Average, Monaco, MCO
16.3866, 2009, Sep Average, Monaco, MCO
11.4633, 2009, Oct Average, Monaco, MCO
8.14833, 2009, Nov Average, Monaco, MCO
3.65333, 2009, Dec Average, Monaco, MCO
1.05666, 2010, Jan Average, Monaco, MCO
2.39333, 2010, Feb Average, Monaco, MCO
4.67833, 2010, Mar Average, Monaco, MCO
8.96666, 2010, Apr Average, Monaco, MCO
11.285, 2010, May Average, Monaco, MCO
15.96, 2010, Jun Average, Monaco, MCO
20.5883, 2010, Jul Average, Monaco, MCO
18.2583, 2010, Aug Average, Monaco, MCO
14.6833, 2010, Sep Average, Monaco, MCO
10.6366, 2010, Oct Average, Monaco, MCO
6.48333, 2010, Nov Average, Monaco, MCO
2.43833, 2010, Dec Average, Monaco, MCO
2.80333, 2011, Jan Average, Monaco, MCO
3.34, 2011, Feb Average, Monaco, MCO
5.82, 2011, Mar Average, Monaco, MCO
10.3033, 2011, Apr Average, Monaco, MCO
14.31, 2011, May Average, Monaco, MCO
16.0583, 2011, Jun Average, Monaco, MCO
17.3466, 2011, Jul Average, Monaco, MCO
19.1333, 2011, Aug Average, Monaco, MCO
17.2766, 2011, Sep Average, Monaco, MCO
12.055, 2011, Oct Average, Monaco, MCO
8.4, 2011, Nov Average, Monaco, MCO
5.40166, 2011, Dec Average, Monaco, MCO
3.61666, 2012, Jan Average, Monaco, MCO
-0.4066, 2012, Feb Average, Monaco, MCO
7.25833, 2012, Mar Average, Monaco, MCO
8.45833, 2012, Apr Average, Monaco, MCO
12.4033, 2012, May Average, Monaco, MCO
17.2666, 2012, Jun Average, Monaco, MCO
18.795, 2012, Jul Average, Monaco, MCO
20.2566, 2012, Aug Average, Monaco, MCO
15.7933, 2012, Sep Average, Monaco, MCO
12.2066, 2012, Oct Average, Monaco, MCO
7.99833, 2012, Nov Average, Monaco, MCO
3.915, 2012, Dec Average, Monaco, MCO
2.64666, 2013, Jan Average, Monaco, MCO
0.91333, 2013, Feb Average, Monaco, MCO
4.48166, 2013, Mar Average, Monaco, MCO
8.415, 2013, Apr Average, Monaco, MCO
10.4033, 2013, May Average, Monaco, MCO
15.26, 2013, Jun Average, Monaco, MCO
20.035, 2013, Jul Average, Monaco, MCO
19.4183, 2013, Aug Average, Monaco, MCO
16.0316, 2013, Sep Average, Monaco, MCO
13.2683, 2013, Oct Average, Monaco, MCO
6.66666, 2013, Nov Average, Monaco, MCO
4.27833, 2013, Dec Average, Monaco, MCO
4.89666, 2014, Jan Average, Monaco, MCO
4.795, 2014, Feb Average, Monaco, MCO
6.68333, 2014, Mar Average, Monaco, MCO
9.855, 2014, Apr Average, Monaco, MCO
12.0666, 2014, May Average, Monaco, MCO
17.3866, 2014, Jun Average, Monaco, MCO
17.655, 2014, Jul Average, Monaco, MCO
17.6116, 2014, Aug Average, Monaco, MCO
16.5216, 2014, Sep Average, Monaco, MCO
13.7766, 2014, Oct Average, Monaco, MCO
9.365, 2014, Nov Average, Monaco, MCO
5.26, 2014, Dec Average, Monaco, MCO
3.64666, 2015, Jan Average, Monaco, MCO
2.58166, 2015, Feb Average, Monaco, MCO
6.24333, 2015, Mar Average, Monaco, MCO
8.96833, 2015, Apr Average, Monaco, MCO
13.07, 2015, May Average, Monaco, MCO
17.755, 2015, Jun Average, Monaco, MCO
21.5666, 2015, Jul Average, Monaco, MCO
19.485, 2015, Aug Average, Monaco, MCO
15.2233, 2015, Sep Average, Monaco, MCO
10.905, 2015, Oct Average, Monaco, MCO
8.035, 2015, Nov Average, Monaco, MCO
6.14666, 2015, Dec Average, Monaco, MCO
4.43666, 2016, Jan Average, Monaco, MCO
4.91166, 2016, Feb Average, Monaco, MCO
5.445, 2016, Mar Average, Monaco, MCO
9.185, 2016, Apr Average, Monaco, MCO
11.915, 2016, May Average, Monaco, MCO
16.04, 2016, Jun Average, Monaco, MCO
19.4283, 2016, Jul Average, Monaco, MCO
19.3066, 2016, Aug Average, Monaco, MCO
17.46, 2016, Sep Average, Monaco, MCO
11.0933, 2016, Oct Average, Monaco, MCO
7.425, 2016, Nov Average, Monaco, MCO
4.435, 2016, Dec Average, Monaco, MCO
-20.421, 1991, Jan Average, Mongolia, MNG
-15.671, 1991, Feb Average, Mongolia, MNG
-9.3369, 1991, Mar Average, Mongolia, MNG
0.06955, 1991, Apr Average, Mongolia, MNG
9.68932, 1991, May Average, Mongolia, MNG
15.4441, 1991, Jun Average, Mongolia, MNG
18.0105, 1991, Jul Average, Mongolia, MNG
17.5136, 1991, Aug Average, Mongolia, MNG
9.46513, 1991, Sep Average, Mongolia, MNG
2.051, 1991, Oct Average, Mongolia, MNG
-9.0738, 1991, Nov Average, Mongolia, MNG
-18.268, 1991, Dec Average, Mongolia, MNG
-18.173, 1992, Jan Average, Mongolia, MNG
-15.118, 1992, Feb Average, Mongolia, MNG
-8.3177, 1992, Mar Average, Mongolia, MNG
3.15318, 1992, Apr Average, Mongolia, MNG
11.4259, 1992, May Average, Mongolia, MNG
15.0955, 1992, Jun Average, Mongolia, MNG
17.5857, 1992, Jul Average, Mongolia, MNG
15.2759, 1992, Aug Average, Mongolia, MNG
7.98779, 1992, Sep Average, Mongolia, MNG
-0.2003, 1992, Oct Average, Mongolia, MNG
-9.1003, 1992, Nov Average, Mongolia, MNG
-17.099, 1992, Dec Average, Mongolia, MNG
-21.316, 1993, Jan Average, Mongolia, MNG
-13.707, 1993, Feb Average, Mongolia, MNG
-5.8238, 1993, Mar Average, Mongolia, MNG
0.85734, 1993, Apr Average, Mongolia, MNG
9.14174, 1993, May Average, Mongolia, MNG
14.6987, 1993, Jun Average, Mongolia, MNG
16.3847, 1993, Jul Average, Mongolia, MNG
14.5675, 1993, Aug Average, Mongolia, MNG
9.88845, 1993, Sep Average, Mongolia, MNG
1.27307, 1993, Oct Average, Mongolia, MNG
-12.66, 1993, Nov Average, Mongolia, MNG
-17.113, 1993, Dec Average, Mongolia, MNG
-18.582, 1994, Jan Average, Mongolia, MNG
-15.396, 1994, Feb Average, Mongolia, MNG
-8.3118, 1994, Mar Average, Mongolia, MNG
4.08326, 1994, Apr Average, Mongolia, MNG
10.5802, 1994, May Average, Mongolia, MNG
16.1961, 1994, Jun Average, Mongolia, MNG
17.622, 1994, Jul Average, Mongolia, MNG
15.6394, 1994, Aug Average, Mongolia, MNG
8.959, 1994, Sep Average, Mongolia, MNG
0.22455, 1994, Oct Average, Mongolia, MNG
-5.6149, 1994, Nov Average, Mongolia, MNG
-18.093, 1994, Dec Average, Mongolia, MNG
-19.067, 1995, Jan Average, Mongolia, MNG
-13.971, 1995, Feb Average, Mongolia, MNG
-6.155, 1995, Mar Average, Mongolia, MNG
1.31393, 1995, Apr Average, Mongolia, MNG
7.51985, 1995, May Average, Mongolia, MNG
15.0252, 1995, Jun Average, Mongolia, MNG
17.8697, 1995, Jul Average, Mongolia, MNG
16.5725, 1995, Aug Average, Mongolia, MNG
10.1104, 1995, Sep Average, Mongolia, MNG
2.35764, 1995, Oct Average, Mongolia, MNG
-6.467, 1995, Nov Average, Mongolia, MNG
-16.265, 1995, Dec Average, Mongolia, MNG
-20.957, 1996, Jan Average, Mongolia, MNG
-17.192, 1996, Feb Average, Mongolia, MNG
-9.1866, 1996, Mar Average, Mongolia, MNG
1.99315, 1996, Apr Average, Mongolia, MNG
10.9616, 1996, May Average, Mongolia, MNG
14.2399, 1996, Jun Average, Mongolia, MNG
18.5335, 1996, Jul Average, Mongolia, MNG
15.8786, 1996, Aug Average, Mongolia, MNG
9.8212, 1996, Sep Average, Mongolia, MNG
0.83151, 1996, Oct Average, Mongolia, MNG
-12.4, 1996, Nov Average, Mongolia, MNG
-14.477, 1996, Dec Average, Mongolia, MNG
-19.014, 1997, Jan Average, Mongolia, MNG
-14.964, 1997, Feb Average, Mongolia, MNG
-3.5428, 1997, Mar Average, Mongolia, MNG
4.90264, 1997, Apr Average, Mongolia, MNG
11.4152, 1997, May Average, Mongolia, MNG
16.2676, 1997, Jun Average, Mongolia, MNG
18.1423, 1997, Jul Average, Mongolia, MNG
16.5334, 1997, Aug Average, Mongolia, MNG
8.9368, 1997, Sep Average, Mongolia, MNG
1.41817, 1997, Oct Average, Mongolia, MNG
-10.831, 1997, Nov Average, Mongolia, MNG
-15.645, 1997, Dec Average, Mongolia, MNG
-21.086, 1998, Jan Average, Mongolia, MNG
-11.608, 1998, Feb Average, Mongolia, MNG
-6.1665, 1998, Mar Average, Mongolia, MNG
5.40154, 1998, Apr Average, Mongolia, MNG
10.3748, 1998, May Average, Mongolia, MNG
15.0538, 1998, Jun Average, Mongolia, MNG
18.4277, 1998, Jul Average, Mongolia, MNG
16.5197, 1998, Aug Average, Mongolia, MNG
11.8329, 1998, Sep Average, Mongolia, MNG
3.14351, 1998, Oct Average, Mongolia, MNG
-7.6699, 1998, Nov Average, Mongolia, MNG
-15.311, 1998, Dec Average, Mongolia, MNG
-18.178, 1999, Jan Average, Mongolia, MNG
-12.759, 1999, Feb Average, Mongolia, MNG
-11.547, 1999, Mar Average, Mongolia, MNG
3.79562, 1999, Apr Average, Mongolia, MNG
11.5337, 1999, May Average, Mongolia, MNG
16.2359, 1999, Jun Average, Mongolia, MNG
19.7273, 1999, Jul Average, Mongolia, MNG
16.852, 1999, Aug Average, Mongolia, MNG
9.43437, 1999, Sep Average, Mongolia, MNG
1.60739, 1999, Oct Average, Mongolia, MNG
-8.0615, 1999, Nov Average, Mongolia, MNG
-15.284, 1999, Dec Average, Mongolia, MNG
-23.419, 2000, Jan Average, Mongolia, MNG
-17.519, 2000, Feb Average, Mongolia, MNG
-6.8562, 2000, Mar Average, Mongolia, MNG
3.51479, 2000, Apr Average, Mongolia, MNG
12.0555, 2000, May Average, Mongolia, MNG
17.8302, 2000, Jun Average, Mongolia, MNG
19.7424, 2000, Jul Average, Mongolia, MNG
16.3634, 2000, Aug Average, Mongolia, MNG
11.4367, 2000, Sep Average, Mongolia, MNG
-1.4777, 2000, Oct Average, Mongolia, MNG
-13.678, 2000, Nov Average, Mongolia, MNG
-16.299, 2000, Dec Average, Mongolia, MNG
-21.387, 2001, Jan Average, Mongolia, MNG
-15.984, 2001, Feb Average, Mongolia, MNG
-8.0795, 2001, Mar Average, Mongolia, MNG
2.99559, 2001, Apr Average, Mongolia, MNG
10.387, 2001, May Average, Mongolia, MNG
17.0107, 2001, Jun Average, Mongolia, MNG
18.4631, 2001, Jul Average, Mongolia, MNG
17.0233, 2001, Aug Average, Mongolia, MNG
11.0469, 2001, Sep Average, Mongolia, MNG
2.56455, 2001, Oct Average, Mongolia, MNG
-8.2046, 2001, Nov Average, Mongolia, MNG
-19.816, 2001, Dec Average, Mongolia, MNG
-16.315, 2002, Jan Average, Mongolia, MNG
-12.855, 2002, Feb Average, Mongolia, MNG
-5.6299, 2002, Mar Average, Mongolia, MNG
2.01398, 2002, Apr Average, Mongolia, MNG
11.2248, 2002, May Average, Mongolia, MNG
17.5483, 2002, Jun Average, Mongolia, MNG
20.3694, 2002, Jul Average, Mongolia, MNG
16.5076, 2002, Aug Average, Mongolia, MNG
10.8289, 2002, Sep Average, Mongolia, MNG
-0.7154, 2002, Oct Average, Mongolia, MNG
-10.856, 2002, Nov Average, Mongolia, MNG
-20.005, 2002, Dec Average, Mongolia, MNG
-19.268, 2003, Jan Average, Mongolia, MNG
-15.514, 2003, Feb Average, Mongolia, MNG
-8.7286, 2003, Mar Average, Mongolia, MNG
2.65542, 2003, Apr Average, Mongolia, MNG
9.81843, 2003, May Average, Mongolia, MNG
16.6057, 2003, Jun Average, Mongolia, MNG
17.6145, 2003, Jul Average, Mongolia, MNG
14.7758, 2003, Aug Average, Mongolia, MNG
10.8541, 2003, Sep Average, Mongolia, MNG
1.55809, 2003, Oct Average, Mongolia, MNG
-11.846, 2003, Nov Average, Mongolia, MNG
-17.777, 2003, Dec Average, Mongolia, MNG
-19.086, 2004, Jan Average, Mongolia, MNG
-12.587, 2004, Feb Average, Mongolia, MNG
-8.1402, 2004, Mar Average, Mongolia, MNG
5.61604, 2004, Apr Average, Mongolia, MNG
11.0395, 2004, May Average, Mongolia, MNG
17.1753, 2004, Jun Average, Mongolia, MNG
19.0258, 2004, Jul Average, Mongolia, MNG
16.1406, 2004, Aug Average, Mongolia, MNG
9.64158, 2004, Sep Average, Mongolia, MNG
1.98163, 2004, Oct Average, Mongolia, MNG
-8.7825, 2004, Nov Average, Mongolia, MNG
-16.906, 2004, Dec Average, Mongolia, MNG
-22.503, 2005, Jan Average, Mongolia, MNG
-24.093, 2005, Feb Average, Mongolia, MNG
-8.1384, 2005, Mar Average, Mongolia, MNG
3.77994, 2005, Apr Average, Mongolia, MNG
9.4613, 2005, May Average, Mongolia, MNG
16.4551, 2005, Jun Average, Mongolia, MNG
19.5725, 2005, Jul Average, Mongolia, MNG
17.5124, 2005, Aug Average, Mongolia, MNG
10.4751, 2005, Sep Average, Mongolia, MNG
2.8363, 2005, Oct Average, Mongolia, MNG
-7.7963, 2005, Nov Average, Mongolia, MNG
-19.833, 2005, Dec Average, Mongolia, MNG
-19.347, 2006, Jan Average, Mongolia, MNG
-15.85, 2006, Feb Average, Mongolia, MNG
-6.2155, 2006, Mar Average, Mongolia, MNG
1.33526, 2006, Apr Average, Mongolia, MNG
8.97437, 2006, May Average, Mongolia, MNG
15.6048, 2006, Jun Average, Mongolia, MNG
18.1831, 2006, Jul Average, Mongolia, MNG
17.3941, 2006, Aug Average, Mongolia, MNG
11.1501, 2006, Sep Average, Mongolia, MNG
3.36305, 2006, Oct Average, Mongolia, MNG
-7.0915, 2006, Nov Average, Mongolia, MNG
-15.711, 2006, Dec Average, Mongolia, MNG
-17.998, 2007, Jan Average, Mongolia, MNG
-10.162, 2007, Feb Average, Mongolia, MNG
-6.3629, 2007, Mar Average, Mongolia, MNG
4.08035, 2007, Apr Average, Mongolia, MNG
11.9633, 2007, May Average, Mongolia, MNG
17.8066, 2007, Jun Average, Mongolia, MNG
20.6087, 2007, Jul Average, Mongolia, MNG
17.8726, 2007, Aug Average, Mongolia, MNG
12.0545, 2007, Sep Average, Mongolia, MNG
0.60553, 2007, Oct Average, Mongolia, MNG
-7.9198, 2007, Nov Average, Mongolia, MNG
-16.349, 2007, Dec Average, Mongolia, MNG
-23.237, 2008, Jan Average, Mongolia, MNG
-17.753, 2008, Feb Average, Mongolia, MNG
-3.3264, 2008, Mar Average, Mongolia, MNG
4.83486, 2008, Apr Average, Mongolia, MNG
9.44782, 2008, May Average, Mongolia, MNG
16.5053, 2008, Jun Average, Mongolia, MNG
19.5454, 2008, Jul Average, Mongolia, MNG
17.5069, 2008, Aug Average, Mongolia, MNG
11.1379, 2008, Sep Average, Mongolia, MNG
2.56743, 2008, Oct Average, Mongolia, MNG
-6.5396, 2008, Nov Average, Mongolia, MNG
-16.444, 2008, Dec Average, Mongolia, MNG
-19.534, 2009, Jan Average, Mongolia, MNG
-15.346, 2009, Feb Average, Mongolia, MNG
-7.0007, 2009, Mar Average, Mongolia, MNG
6.33426, 2009, Apr Average, Mongolia, MNG
11.8957, 2009, May Average, Mongolia, MNG
15.4129, 2009, Jun Average, Mongolia, MNG
18.7661, 2009, Jul Average, Mongolia, MNG
16.6095, 2009, Aug Average, Mongolia, MNG
10.2469, 2009, Sep Average, Mongolia, MNG
2.0066, 2009, Oct Average, Mongolia, MNG
-12.52, 2009, Nov Average, Mongolia, MNG
-19.612, 2009, Dec Average, Mongolia, MNG
-23.847, 2010, Jan Average, Mongolia, MNG
-20.315, 2010, Feb Average, Mongolia, MNG
-11.186, 2010, Mar Average, Mongolia, MNG
-1.3871, 2010, Apr Average, Mongolia, MNG
10.4196, 2010, May Average, Mongolia, MNG
18.0286, 2010, Jun Average, Mongolia, MNG
