country,year,gini_disp,gini_disp_se,gini_mkt,gini_mkt_se,abs_red,abs_red_se,rel_red,rel_red_se,X1,iso,AgrGDP,Pop,TotGDP,gdpCAP_wdi,gdpCAPppp_wdi,NonAgrGDP,growthWDI,AgrGDPgrowth,AgrGDPgrowthCap,TotGDPgrowth,TotGDPgrowthCap,NonAgrGDPgrowth,NonAgrGDPgrowthCap,firstyrWDIppp,GDPpctile_WDIppp,firstyrWDI,GDPpctile_WDI,continent,OilGDP,oil,gdpCAPppp,rgdpCAPgr,fid,UDel_temp_popweight,UDel_precip_popweight,UDel_precip_popweight_2,wdinomiss,_yi_isoXtim_2,_yi_isoXtim_3,temp_sq,time_trend,time_trend_sq,gdp_sq,temp_third,prec_third,gdp_pc_non_ppp,gdp_pc_non_ppp_sq,agri_share,avg_agri_share,Country Name,Indicator Name,Indicator Code,X65,agri_emp,avg_agri_emp,Above50,agri_bottom25,agri_25_50,agri_50_75,agri_top25,min_year,int_2007,agri_top50,agri_b25,agri_m_25_50,agri_m_50_75,agri_top_25
Kyrgyzstan,2004,35.1,1.2,43,1.5,NA,NA,NA,NA,4422,KGZ,731084943.4,5104700,2464202014,482.7319948,2401.265001,1733117056,0.0558085888624191,0.0402602851390839,0.0281592309474945,0.0679096430540085,0.0558085888624191,0.0798062533140182,0.0677051991224289,1990,35,1986,22,EECA,0.558253884315491,0,2196.44213867188,0.0659103393554688,120,8.07,0.26466,0.07004491560000001,27,0,0,65.12490000000001,45,2025,4824358.0685335025,525.557943,18538087.362696007,482.7319948282955,233030.17883090553,0.2966822278556907,0.25087235127811536,Kyrgyz Republic,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,38.9080009460449,40.74917378632919,1,0,0,1,0,1988,1,1,0,0,1,0
Kyrgyzstan,2005,35.2,1.2,43,1.5,NA,NA,NA,NA,4423,KGZ,700653371.7,5162600,2459876152,476.4800976,2370.166043,1759222784,-0.0130356689915061,-0.042516365647316,-0.0537950098514557,-0.00175702455453575,-0.0130356689915061,0.0149505576118827,0.00367191317491233,1990,35,1986,22,EECA,0.558253884315491,0,2218.29296875,-0.00653076171875,120,7.6,0.21180000000000002,0.04485924000000001,27,0,0,57.76,46,2116,4920823.6952056885,438.97599999999994,9501187.032000002,476.4800976252276,227033.28343294642,0.2848327836059285,0.25087235127811536,Kyrgyz Republic,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,38.5,40.74917378632919,1,0,0,1,0,1988,1,1,0,0,1,0
Kyrgyzstan,2006,35.1,1.3,43,1.5,NA,NA,NA,NA,4424,KGZ,627424186.8,5218400,2536203618,486.0117312,2417.57947,1908779392,0.0198068078607321,-0.110390439629555,-0.121140956878662,0.030557319521904,0.0198068078607321,0.0815918669104576,0.0708413496613503,1990,35,1986,22,EECA,0.558253884315491,0,2401.17553710938,0.0223917961120605,120,7.72,0.22383,0.050099868900000004,27,0,0,59.5984,47,2209,5765643.96001252,460.09964799999995,11213853.655887002,486.01173118197147,236207.4028464969,0.24738715075833473,0.25087235127811536,Kyrgyz Republic,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,36.2700004577637,40.74917378632919,1,0,0,1,0,1988,1,1,0,0,1,0
Kyrgyzstan,2007,34.9,1.3,42.8,1.5,NA,NA,NA,NA,4425,KGZ,637541575.3,5268400,2752868316,522.5245456,2599.206013,2115326720,0.0724392011761665,0.0159966442734003,0.00646077562123537,0.0819750651717186,0.0724392011761665,0.102745302021503,0.0932094305753708,1990,35,1986,22,EECA,0.558253884315491,0,2536.77465820312,0.0711193084716797,120,7.75,0.2048,0.04194304,27,0,0,60.0625,48,2304,6435225.6665015565,465.484375,8589934.592000002,522.5245455925898,273031.90074674244,0.23159174436151997,0.25087235127811536,Kyrgyz Republic,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,34.4869995117188,40.74917378632919,1,0,0,1,0,1988,1,1,0,0,1,0
Kyrgyzstan,2008,34.6,1.2,42.4,1.5,NA,NA,NA,NA,4426,KGZ,643040735.8,5318700,2984153744,561.068258,2790.934899,2341113088,0.0711706131696701,0.00858858413994312,-9.13617550395429e-4,0.0806728079915047,0.0711706131696701,0.10141721367836,0.0919150188565254,1990,35,1986,22,EECA,0.558253884315491,0,2870.3857421875,0.0681252479553223,120,7.49,0.21725,0.0471975625,27,0,0,56.100100000000005,49,2401,8239114.308953285,420.18974900000006,10253670.453125,561.068258032978,314797.5901721603,0.21548512273970827,0.25087235127811536,Kyrgyz Republic,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,34.0169982910156,40.74917378632919,1,0,0,1,0,1988,1,1,0,0,1,0
Kyrgyzstan,2009,34.3,1.3,42.1,1.5,NA,NA,NA,NA,4427,KGZ,686283069.4,5383300,3070285211,570.3351497,2837.031414,2384002048,0.016381599009037,0.0650821030139923,0.0530094504356384,0.0284542553126812,0.016381599009037,0.0181541126221418,0.00608145678415895,1990,35,1986,22,EECA,0.558253884315491,0,2798.00073242188,0.0157017707824707,120,7.18,0.31477999999999995,0.09908644839999997,27,0,0,51.5524,50,2500,7828808.098633377,370.14623199999994,31190432.227351993,570.3351496294094,325282.18290280085,0.2235242077645535,0.25087235127811536,Kyrgyz Republic,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,32.9119987487793,40.74917378632919,1,0,0,1,0,1988,1,1,0,0,1,0
Kyrgyzstan,2010,34,1.3,41.7,1.6,NA,NA,NA,NA,4428,KGZ,668634652.9,5447900,3055806771,560.9146224,2790.170666,2387172096,-0.0166554637253284,-0.0260523781180382,-0.0379810221493244,-0.00472682015970349,-0.0166554637253284,0.0013288336340338,-0.0105998106300831,1990,35,1986,22,EECA,0.558253884315491,0,2617.59228515625,-0.0166702270507812,120,7.62,0.44205,0.1954082025,27,0,0,58.0644,51,2601,6851789.371309519,442.450728,86380195.91512501,560.9146223315406,314625.2135453348,0.21880789690154134,0.25087235127811536,Kyrgyz Republic,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,32.1689987182617,40.74917378632919,1,0,0,1,0,1988,1,1,0,0,1,0
Kyrgyzstan,2011,33.8,1.3,41.4,1.6,NA,NA,NA,NA,4429,KGZ,680969674.3,5514600,3237819005,587.1357859,2920.60321,2556849408,0.045687410980463,0.0182799715548754,0.00611106492578983,0.0578563176095486,0.045687410980463,0.0686663612723351,0.0564974509179592,1990,35,1986,22,EECA,0.558253884315491,0,2733.15795898438,0.0443930625915527,NA,NA,NA,NA,27,0,0,NA,52,2704,7470152.4287596615,NA,NA,587.1357859137562,344728.43110056414,0.21031739984489958,0.25087235127811536,Kyrgyz Republic,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,31.2339992523193,40.74917378632919,1,0,0,1,0,1988,1,1,0,0,1,0
Kyrgyzstan,2012,33.7,1.4,41.3,1.6,NA,NA,NA,NA,4430,KGZ,689165470.9,5607200,3234942781,576.9265911,2869.819374,2545777408,-0.0175410807132721,0.0119636291638017,-0.00468873651698232,-8.88716196641326e-4,-0.0175410825759172,-0.00433973222970963,-0.0209920983761549,1990,35,1986,22,EECA,0.558253884315491,0,NA,NA,NA,NA,NA,NA,27,0,0,NA,53,2809,NA,NA,NA,576.9265909901555,332844.2913915222,0.2130379167593691,0.25087235127811536,Kyrgyz Republic,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,30.0900001525879,40.74917378632919,1,0,0,1,0,1988,1,1,0,0,1,0
Kyrgyzstan,2013,33.6,1.5,41.1,1.7,NA,NA,NA,NA,4431,KGZ,NA,5719500,3575746985,625.1852408,3109.873499,NA,0.0803329572081566,NA,NA,0.100162863731384,0.0803329572081566,NA,NA,1990,35,1986,22,EECA,0.558253884315491,0,NA,NA,NA,NA,NA,NA,27,0,0,NA,54,2916,NA,NA,NA,625.185240842731,390856.58536758355,NA,0.25087235127811536,Kyrgyz Republic,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,31.6730003356934,40.74917378632919,1,0,0,1,0,1988,1,1,0,0,1,0
Laos,1992,34.4,2.2,36.4,2.4,NA,NA,NA,NA,4691,LAO,545653806.7,4497827,1222177241,271.726156,1685.563656,676523456,0.0252628661692142,0.0794318690896034,0.0505867563188076,0.0541079789400101,0.0252628661692142,0.0341400764882565,0.00529496418312192,1990,18,1984,4,SEAS,NA,0,1210.38208007812,0.0261602401733398,127,23.51,1.55394,2.4147295236,29,0,0,552.7201000000001,33,1089,1465024.7797742365,12994.449551000003,3752344795.9029846,271.72615598599054,73835.10384692287,0.44646045466657486,0.36423575694212246,Lao PDR,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,85.9940032958984,78.97995376586914,1,0,0,0,1,1992,1,1,0,0,0,1
Laos,1993,34.5,2.2,36.5,2.4,NA,NA,NA,NA,4692,LAO,560416118.4,4625861,1294439162,279.8266445,1735.812367,734023040,0.0293755047023296,0.026694854721427,-0.0013732691295445,0.057443629950285,0.0293755047023296,0.0815733000636101,0.0535051748156548,1990,18,1984,4,SEAS,NA,0,1241.8359375,0.0301618576049805,127,23.5,1.3778599999999999,1.8984981795999996,29,0,0,552.25,34,1156,1542156.495666504,12977.875,2615864701.743655,279.82664459654103,78302.95102615889,0.43294125738139555,0.36423575694212246,Lao PDR,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,85.8259963989258,78.97995376586914,1,0,0,0,1,1992,1,1,0,0,0,1
Laos,1994,34.5,2.2,36.6,2.4,NA,NA,NA,NA,4693,LAO,606910542,4751142,1400052693,294.6770887,1827.932204,793142144,0.0517098568379879,0.0797018259763718,0.0529793314635754,0.0784323513507843,0.0517098568379879,0.0774620398879051,0.0507395416498184,1990,18,1984,4,SEAS,NA,0,1332.91052246094,0.0522780418395996,127,23.8,2.1784499999999998,4.745644402499999,29,0,0,566.44,35,1225,1776650.4608870961,13481.272,10338149048.626122,294.6770887925471,86834.58665925071,0.43349121431960275,0.36423575694212246,Lao PDR,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,85.693000793457,78.97995376586914,1,0,0,0,1,1992,1,1,0,0,0,1
Laos,1995,34.6,2.2,36.8,2.4,NA,NA,NA,NA,4694,LAO,625991162.5,4871472,1498493958,307.6059881,1908.13237,872502784,0.0429395623505116,0.0309548508375883,0.0059437109157443,0.0679507032036781,0.0429395623505116,0.0953633934259415,0.0703522488474846,1990,18,1984,4,SEAS,NA,0,1372.32922363281,0.043220043182373,127,23.64,1.80148,3.2453301904,29,0,0,558.8496,36,1296,1883287.4980366312,13211.204544,5846397431.401793,307.60598808737893,94621.44390721271,0.4177468712222862,0.36423575694212246,Lao PDR,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,85.4130020141602,78.97995376586914,1,0,0,0,1,1992,1,1,0,0,0,1
Laos,1996,34.7,2.1,36.9,2.2,NA,NA,NA,NA,4695,LAO,642505640.7,4986592,1602314471,321.324558,1993.230998,959808832,0.0436319932341576,0.0260393433272839,0.00268278201110661,0.0669885501265526,0.0436319932341576,0.0953682884573936,0.072011724114418,1990,18,1984,4,SEAS,NA,0,1471.9814453125,0.0437273979187012,127,23.41,1.9558900000000001,3.8255056921000006,29,0,0,548.0281,37,1369,2166729.3753442764,12829.337821000001,7482268328.12147,321.32455813509506,103249.47166071409,0.40098598142162073,0.36423575694212246,Lao PDR,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,84.7389984130859,78.97995376586914,1,0,0,0,1,1992,1,1,0,0,0,1
Laos,1997,34.8,2.1,37,2.1,NA,NA,NA,NA,4696,LAO,688010804.7,5096724,1712426983,335.9858182,2084.177293,1024416192,0.0446172542870045,0.0684289485216141,0.0465836748480797,0.0664625242352486,0.0446172542870045,0.0651440322399139,0.0432987585663795,1990,18,1984,4,SEAS,NA,0,1522.375,0.0445733070373535,127,23.83,1.78774,3.1960143076000005,29,0,0,567.8688999999999,38,1444,2317625.640625,13532.315886999997,5713642618.268824,335.9858181451458,112886.46999466298,0.40177526489022863,0.36423575694212246,Lao PDR,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,83.2269973754883,78.97995376586914,1,0,0,0,1,1992,1,1,0,0,0,1
Laos,1998,34.9,2.1,37.1,2.2,NA,NA,NA,NA,4697,LAO,713281976.1,5200898,1780369375,342.31961,2123.466883,1067087424,0.0186758823692799,0.03607227653265,0.0158389564603567,0.0389092043042183,0.0186758823692799,0.0408100225031376,0.020576698705554,1990,18,1984,4,SEAS,NA,0,1509.20727539062,0.0183372497558594,127,24.57,1.5876,2.52047376,29,0,0,603.6849,39,1521,2277706.600091979,14832.537993,4001504141.3759995,342.3196099981196,117182.71538926469,0.40063707347246413,0.36423575694212246,Lao PDR,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,83.3929977416992,78.97995376586914,1,0,0,0,1,1992,1,1,0,0,0,1
Laos,1999,34.9,2,37.2,2.2,NA,NA,NA,NA,4698,LAO,767362445.7,5298146,1910449857,360.5883751,2236.791146,1143087360,0.0519922412931919,0.0730824172496796,0.0545567721128464,0.0705178827047348,0.0519922412931919,0.0687999054789543,0.0502742640674114,1990,18,1984,4,SEAS,NA,0,1639.95263671875,0.0511636734008789,127,23.6,1.91592,3.6707494464000003,29,0,0,556.96,40,1600,2689444.6506807804,13144.256000000003,7032862279.346689,360.5883750655418,130023.97623240786,0.4016658395342538,0.36423575694212246,Lao PDR,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,82.7689971923828,78.97995376586914,1,0,0,0,1,1992,1,1,0,0,0,1
Laos,2000,34.9,2,37.2,2.1,NA,NA,NA,NA,4699,LAO,805167043,5388281,2021232686,375.1164213,2326.911093,1216065664,0.0394993610680103,0.0480905249714851,0.0312210619449615,0.0563688240945339,0.0394993610680103,0.0618879683315754,0.0450185090303421,1990,18,1984,4,SEAS,NA,0,1638.22412109375,0.0381221771240234,127,23.64,1.71675,2.9472305625,29,0,0,558.8496,41,1681,2683778.2709333897,13211.204544,5059658068.171875,375.1164213596136,140712.32957364316,0.3983544539809604,0.36423575694212246,Lao PDR,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,82.0189971923828,78.97995376586914,1,0,0,0,1,1992,1,1,0,0,0,1
Laos,2001,34.9,2,37.2,2.1,NA,NA,NA,NA,4700,LAO,835519472.6,5470169,2137482123,390.7524836,2423.904253,1301962624,0.0408378913998604,0.0370038934051991,0.0219207890331745,0.0559209920465946,0.0408378913998604,0.0682520568370819,0.0531689524650574,1990,18,1984,4,SEAS,NA,0,1690.18347167969,0.0387935638427734,127,23.97,1.7721099999999999,3.1403738520999993,29,0,0,574.5609,42,1764,2856720.1679392094,13772.224772999998,5565087907.04493,390.75248369840125,152687.50351646933,0.390889572179126,0.36423575694212246,Lao PDR,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,81.193000793457,78.97995376586914,1,0,0,0,1,1992,1,1,0,0,0,1
Laos,2002,35,2,37.3,2.1,NA,NA,NA,NA,4701,LAO,868769210.3,5545245,2263994326,408.2766994,2532.60995,1395225088,0.0438708029687405,0.0390238538384438,0.0253925621509552,0.057502094656229,0.0438708029687405,0.0691829174757004,0.0555516257882118,1990,18,1984,4,SEAS,NA,0,1772.54565429688,0.0414018630981445,127,23.94,1.74237,3.0358532169,29,0,0,573.1236,43,1849,3141918.0965667544,13720.578984000002,5289579569.530052,408.2766994064284,166689.8632782071,0.38373294505332606,0.36423575694212246,Lao PDR,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,80.4169998168945,78.97995376586914,1,0,0,0,1,1992,1,1,0,0,0,1
Laos,2003,35,2,37.3,2.1,NA,NA,NA,NA,4702,LAO,890581789.7,5619069,2401350792,427.3574131,2650.970869,1510769024,0.0456755682826042,0.024797435849905,0.0115722483024001,0.0589007548987865,0.0456755682826042,0.0795630514621735,0.0663378685712814,1990,18,1984,4,SEAS,NA,0,1750.22448730469,0.0448417663574219,127,24.04,1.74932,3.0601204624,29,0,0,577.9216,44,1936,3063285.755960965,13893.235263999999,5353129927.285567,427.3574131230636,182634.35855123686,0.37086701062874117,0.36423575694212246,Lao PDR,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,79.5009994506836,78.97995376586914,1,0,0,0,1,1992,1,1,0,0,0,1
Laos,2004,35.1,2.1,37.5,2.2,NA,NA,NA,NA,4703,LAO,921063541.9,5699112,2554021362,448.1437393,2779.911993,1632957824,0.0474933311343193,0.0336540825664997,0.0195096991956234,0.0616377145051956,0.0474933311343193,0.0777741745114326,0.0636297985911369,1990,18,1984,4,SEAS,NA,0,1875.33093261719,0.0527400970458984,127,23.57,1.86327,3.4717750928999997,29,0,0,555.5449,45,2025,3516866.1068308596,13094.193293,6468854377.347783,448.14373923516507,200832.81101567563,0.36063266956339574,0.36423575694212246,Lao PDR,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,78.4250030517578,78.97995376586914,1,0,0,0,1,1992,1,1,0,0,0,1
Laos,2005,35.2,2.1,37.6,2.2,NA,NA,NA,NA,4704,LAO,934097905.2,5790646,2735550177,472.4084631,2930.43021,1801452288,0.0527299717068672,0.0140522299334407,-0.00188125367276371,0.0686634555459023,0.0527299717068672,0.0982001796364784,0.0822666957974434,1990,18,1984,4,SEAS,NA,0,1957.14624023438,0.0503644943237305,127,23.92,1.9646400000000002,3.8598103296000006,29,0,0,572.1664000000001,46,2116,3830421.4056635695,13686.220288000002,7583137765.945345,472.40846306267036,223169.7559732344,0.34146619318253507,0.36423575694212246,Lao PDR,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,77.3860015869141,78.97995376586914,1,0,0,0,1,1992,1,1,0,0,0,1
Laos,2006,35.3,2,37.8,2.3,NA,NA,NA,NA,4705,LAO,972931116.6,5895930,2971334529,503.9636714,3126.172545,1998403456,0.0646601840853691,0.040732029825449,0.022713603451848,0.0826786085963249,0.0646601840853691,0.103755421936512,0.0857369974255562,1990,18,1984,4,SEAS,NA,0,1957.66271972656,0.0676922798156738,127,24.12,1.95479,3.8212039441,29,0,0,581.7744,47,2209,3832443.324207192,14032.398528000002,7469651257.8872385,503.96367138008765,253979.38207089697,0.32743910424903894,0.36423575694212246,Lao PDR,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,76.6439971923828,78.97995376586914,1,0,0,0,1,1992,1,1,0,0,0,1
Laos,2007,35.4,2.1,37.9,2.2,NA,NA,NA,NA,4706,LAO,1044974641,6013278,3197061726,531.6670419,3298.021274,2152087040,0.0535132475197315,0.0714346095919609,0.051726870238781,0.0732209905982018,0.0535132475197315,0.0740894973278046,0.0543817542493343,1990,18,1984,4,SEAS,NA,0,2175.73413085938,0.0602436065673828,127,24.01,1.80217,3.2478167089000003,29,0,0,576.4801000000001,48,2304,4733819.008186421,13841.287201000003,5853117838.278314,531.667041836416,282669.8433750854,0.32685469676790346,0.36423575694212246,Lao PDR,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,75.2249984741211,78.97995376586914,1,0,0,0,1,1992,1,1,0,0,0,1
Laos,2008,35.5,2.1,38,2.3,NA,NA,NA,NA,4707,LAO,1081113111,6139127,3447228698,561.5177366,3483.190221,2366115584,0.054625928401947,0.0339985489845276,0.0132860252633691,0.0753384530544281,0.054625928401947,0.0948115289211273,0.0740990042686462,1990,18,1984,4,SEAS,NA,0,2212.22290039062,0.0598039627075195,127,23.4,2.02569,4.1034199761,29,0,0,547.56,49,2401,4893930.161012687,12812.903999999997,8312256811.386009,561.5177366423598,315302.1685639585,0.3136180409577224,0.36423575694212246,Lao PDR,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,73.8669967651367,78.97995376586914,1,0,0,0,1,1992,1,1,0,0,0,1
Laos,2009,35.6,2.2,38,2.3,NA,NA,NA,NA,4708,LAO,1111707276,6267968,3705832035,591.2334006,3667.521549,2594124800,0.0515675023198128,0.0279057510197163,0.00713608181104064,0.0723371729254723,0.0515675023198128,0.0919995829463005,0.071229912340641,1990,18,1984,4,SEAS,NA,0,2328.15405273438,0.0574808120727539,127,24.26,1.7495699999999998,3.0609951848999994,29,0,0,588.5476000000001,50,2500,5420301.293263518,14278.164776000003,5355425345.645493,591.2334005215088,349556.9338922268,0.29998857624965186,0.36423575694212246,Lao PDR,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,72.5830001831055,78.97995376586914,1,0,0,0,1,1992,1,1,0,0,0,1
Laos,2010,35.6,2.3,38.1,2.4,NA,NA,NA,NA,4709,LAO,1142757892,6395713,4021824832,628.8313487,3900.748029,2879066880,0.0616522319614887,0.0275476239621639,0.0073719210922718,0.0818279311060905,0.0616522319614887,0.104217045009136,0.0840413421392441,1990,18,1984,4,SEAS,NA,0,2330.03369140625,0.0637574195861816,127,24.98,1.62304,2.6342588416000003,29,0,0,624.0004,51,2601,5429057.003088236,15587.529992000002,4275507470.270464,628.8313487487634,395428.8651691889,0.2841391506928763,0.36423575694212246,Lao PDR,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,71.4489974975586,78.97995376586914,1,0,0,0,1,1992,1,1,0,0,0,1
Laos,2011,35.6,2.4,38.1,2.5,NA,NA,NA,NA,4710,LAO,1148331008,6521314,4345125361,666.295989,4133.147578,3196794368,0.0578709058463573,0.00486504659056664,-0.014582920819521,0.0773188695311546,0.0578709058463573,0.104682303965092,0.0852343365550041,1990,18,1984,4,SEAS,NA,0,2583.25073242188,0.0633807182312012,NA,NA,NA,NA,29,0,0,NA,52,2704,6673184.34655818,NA,NA,666.2959889678675,443950.34491466865,0.264280294029473,0.36423575694212246,Lao PDR,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,71.0970001220703,78.97995376586914,1,0,0,0,1,1992,1,1,0,0,0,1
Laos,2012,35.7,2.5,38.2,2.5,NA,NA,NA,NA,4711,LAO,1179954384,6645827,4701308834,707.4076461,4388.170194,3521354496,0.0598730854690075,0.0271661896258593,0.00825294014066458,0.0787863358855247,0.0598730854690075,0.0966971665620804,0.0777839198708534,1990,18,1984,4,SEAS,NA,0,NA,NA,NA,NA,NA,NA,29,0,0,NA,53,2809,NA,NA,NA,707.407646031111,500425.57766327757,0.250984231341395,0.36423575694212246,Lao PDR,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,70.6699981689453,78.97995376586914,1,0,0,0,1,1992,1,1,0,0,0,1
Laos,2013,35.8,2.5,38.3,2.6,NA,NA,NA,NA,4712,LAO,NA,6769727,5084289273,751.0331322,4658.78652,NA,0.0598426833748817,NA,NA,0.0783143043518066,0.0598426833748817,NA,NA,1990,18,1984,4,SEAS,NA,0,NA,NA,NA,NA,NA,NA,29,0,0,NA,54,2916,NA,NA,NA,751.0331322075469,564050.7656734787,NA,0.36423575694212246,Lao PDR,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,70.0289993286133,78.97995376586914,1,0,0,0,1,1992,1,1,0,0,0,1
Latvia,1988,27.8,1.9,41.7,3.3,NA,NA,NA,NA,5110,LVA,792324032.5,2653434,14796550235,5576.377718,NA,14004226048,0.0395384170114994,0,-0.0101708881556988,0.0497093051671982,0.0395384170114994,0.0525969937443733,0.0424261055886745,NA,71,1965,61,EECA,0,0,NA,NA,129,6.27,0.64464,0.4155607296,47,0,0,39.31289999999999,29,841,NA,246.49188299999994,267887068.72934398,5576.3777184584205,31095988.45891954,0.05354788919824189,0.04454031823999545,Latvia,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,NA,14.283818244934087,0,0,1,0,0,1988,1,0,0,1,0,0
Latvia,1989,27.8,1.9,41.8,3.1,NA,NA,NA,NA,5111,LVA,829541454.9,2666955,15637808798,5863.544303,NA,14808267776,0.0502148382365704,0.045902643352747,0.0408199205994606,0.0552975609898567,0.0502148382365704,0.0558265149593353,0.050743792206049,NA,71,1965,61,EECA,0,0,NA,NA,129,7.74,0.65338,0.42690542439999996,47,0,0,59.9076,30,900,NA,463.68482400000005,278931466.194472,5863.5443035221815,34381151.79936743,0.05304716700501507,0.04454031823999545,Latvia,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,NA,14.283818244934087,0,0,1,0,0,1988,1,0,0,1,0,0
Latvia,1990,28,1.8,42,3.1,NA,NA,NA,NA,5112,LVA,784515934.8,2663151,14395610866,5405.480525,13621.90608,13611095040,-0.0813409015536308,-0.0558062009513378,-0.0543788373470306,-0.0827682614326477,-0.0813409015536308,-0.0843003839254379,-0.0828730240464211,1990,71,1965,61,EECA,0,0,11757.9287109375,NA,129,7.55,0.81033,0.6566347089,47,0,0,57.0025,31,961,138248887.57148838,430.36887499999995,532090803.6629371,5405.480525137328,29219219.707638927,0.05449688395321202,0.04454031823999545,Latvia,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,NA,14.283818244934087,0,0,1,0,0,1988,1,0,0,1,0,0
Latvia,1991,28.2,1.8,42.2,3.1,NA,NA,NA,NA,5113,LVA,771347413.7,2650581,12582451749,4747.054231,11962.66022,11811104768,-0.129889085888863,-0.0169280096888542,-0.0121968640014529,-0.134620234370232,-0.129889085888863,-0.141845107078552,-0.137113958597183,1990,71,1965,61,EECA,0,0,10213.66015625,-0.127755165100098,129,6.8,0.65584,0.4301261056,47,0,0,46.239999999999995,32,1024,104318853.78736877,314.43199999999996,282093905.09670407,4747.054230374397,22534523.86611546,0.061303427113185906,0.04454031823999545,Latvia,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,17.8810005187988,14.283818244934087,0,0,1,0,0,1988,1,0,0,1,0,0
Latvia,1992,28.5,1.7,42.5,2.9,NA,NA,NA,NA,5114,LVA,548208398,2614338,8541148118,3267.040497,8232.999562,7992939520,-0.373639732599258,-0.341483384370804,-0.327715426683426,-0.387407690286636,-0.373639732599258,-0.39048159122467,-0.376713633537292,1990,71,1965,61,EECA,0,0,7597.689453125,-0.374658584594727,129,6.96,0.6152799999999999,0.37856947839999994,47,0,0,48.4416,33,1089,57724885.02612686,337.153536,232926228.66995198,3267.0404966764054,10673553.606923614,0.06418439189043929,0.04454031823999545,Latvia,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,17.82200050354,14.283818244934087,0,0,1,0,0,1988,1,0,0,1,0,0
