"","Domain Code","Domain","Area Code (FAO)","Area","Year Code","Year","Item Code","Item","Months Code","Months","Unit","Value","Flag","Flag Description","Note","year_price","...1","country","variable","percentile","value","country_iso3","X1","AgrGDP","Pop","TotGDP","gdpCAP_wdi","gdpCAPppp_wdi","NonAgrGDP","growthWDI","AgrGDPgrowth","AgrGDPgrowthCap","TotGDPgrowth","TotGDPgrowthCap","NonAgrGDPgrowth","NonAgrGDPgrowthCap","firstyrWDIppp","GDPpctile_WDIppp","firstyrWDI","GDPpctile_WDI","continent","OilGDP","oil","gdpCAPppp","rgdpCAPgr","fid","UDel_temp_popweight","UDel_precip_popweight","UDel_precip_popweight_2","wdinomiss","bottom50","temp_sq","gdp_sq","temp_third","prec_third","temp_times_gdppc","prec_times_gdppc","time_trend","time_trend_sq","agri_share","avg_agri_share","Country Name","Indicator Name","Indicator Code","X65","agri_emp","avg_agri_emp","Above50","agri_bottom25","agri_25_50","agri_50_75","agri_top25","min_year","int_2007","agri_top50","agri_b25","agri_m_25_50","agri_m_50_75","agri_top_25","agri_top10","agri_b90","agri_top1","agri_b99","agri_top5","agri_b95","agri_top20","agri_b80","agri_b75","agri_b50"
"722","CP","Consumer Price Indices",136,"Mauritania",2006,2006,23013,"Consumer Prices, Food Indices (2015 = 100)",7001,"January",NA,56.431882,"F","FAO estimate","base year is 2015",57.82142775,1809,"MR","sptinc992j","p0p50",0.1536830883,"MRT",5778,615331503.1,3237713,2596630178,801.9951669,2750.256528,1981298688,0.144169509410858,-0.00011659620213322,-0.0287998802959919,0.172852799296379,0.144169509410858,0.233287587761879,0.204604297876358,1990,23,1960,24,"SSAF",NA,0,2007.50939941406,0.146072387695312,151,28.69,0.20318,0.0412821124,53,0.1536830883,823.1161,4030093.9887358,23615.200909,8387699.597432,57595.4446691894,407885.759772949,47,2209,0.236973100102359,0.39932886368843,"Mauritania","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS",NA,59.5579986572266,60.801304526951,1,0,0,0,1,1987,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0
"723","CP","Consumer Price Indices",136,"Mauritania",2007,2007,23013,"Consumer Prices, Food Indices (2015 = 100)",7001,"January",NA,59.730221,"F","FAO estimate","base year is 2015",62.5860826666667,1810,"MR","sptinc992j","p0p50",0.1585871647,"MRT",5779,674937459.9,3330037,2638549707,792.3484656,2717.175402,1963612288,-0.0121013047173619,0.0924588814377785,0.0643426850438118,0.0160148944705725,-0.0121013047173619,-0.00896675139665604,-0.037082951515913,1990,23,1960,24,"SSAF",NA,0,1970.84777832031,-0.0100693702697754,151,28.74,0.22553,0.0508637809,53,0.1585871647,825.9876,3884240.9653101,23738.883624,11471308.506377,56642.1651489257,444485.29944458,48,2304,0.255798652611853,0.39932886368843,"Mauritania","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS",NA,58.8089981079102,60.801304526951,1,0,0,0,1,1987,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0
"724","CP","Consumer Price Indices",136,"Mauritania",2008,2008,23013,"Consumer Prices, Food Indices (2015 = 100)",7001,"January",NA,65.966077,"F","FAO estimate","base year is 2015",68.8488085,1811,"MR","sptinc992j","p0p50",0.1634912482,"MRT",5780,729711477.5,3422901,2731347602,797.9627813,2736.428396,2001636096,0.00706067960709333,0.0780291855335236,0.0505241639912128,0.0345657020807266,0.00706067960709333,0.0191791132092476,-0.0083259092643857,1990,23,1960,24,"SSAF",NA,0,2045.48693847656,-0.0327553749084473,151,28.85,0.27203,0.0740003209,53,0.1634912482,832.3225,4184016.81547821,24012.504125,20130307.294427,59012.2981750488,556433.811873779,49,2401,0.267161703243365,0.39932886368843,"Mauritania","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS",NA,58.9830017089844,60.801304526951,1,0,0,0,1,1987,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0
"725","CP","Consumer Price Indices",136,"Mauritania",2009,2009,23013,"Consumer Prices, Food Indices (2015 = 100)",7001,"January",NA,72.255673,"F","FAO estimate","base year is 2015",73.6702705,1812,"MR","sptinc992j","p0p50",0.1662980286,"MRT",5781,732755789.2,3516077,2698019947,767.3381291,2631.40825,1965264128,-0.0391344055533409,0.00416326057165861,-0.022694181650877,-0.0122769633308053,-0.0391344055533409,-0.0183382406830788,-0.045195683836937,1990,23,1960,24,"SSAF",NA,0,1972.58972167969,-0.0232996940612793,151,28.69,0.31823,0.1012703329,53,0.1662980286,823.1161,3891110.21007636,23615.200909,32227258.038767,56593.5991149903,627737.227130128,50,2500,0.271590204518232,0.39932886368843,"Mauritania","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS",NA,58.4000015258789,60.801304526951,1,0,0,0,1,1987,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0
"726","CP","Consumer Price Indices",136,"Mauritania",2010,2010,23013,"Consumer Prices, Food Indices (2015 = 100)",7001,"January",NA,75.342068,"X","International reliable sources","base year is 2015",77.7941549166667,1813,"MR","sptinc992j","p0p50",0.1691048,"MRT",5782,784372316.9,3609420,2814034805,779.6362863,2673.58193,2029662464,0.0158999599516392,0.0680713206529617,0.0418701060116291,0.0421011745929718,0.0158999618142843,0.0322428531944752,0.00604163762181997,1990,23,1960,24,"SSAF",NA,0,2049.34448242188,0.0305109024047852,151,29.61,0.37374,0.1396815876,53,0.1691048,876.7521,4199812.807633,25960.629681,52204596.549624,60681.0901245119,765922.006860353,51,2601,0.27873582640354,0.39932886368843,"Mauritania","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS",NA,58.3050003051758,60.801304526951,1,0,0,0,1,1987,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0
"727","CP","Consumer Price Indices",136,"Mauritania",2011,2011,23013,"Consumer Prices, Food Indices (2015 = 100)",7001,"January",NA,80.86466,"X","International reliable sources","base year is 2015",82.7391953333333,1814,"MR","sptinc992j","p0p50",0.1719115807,"MRT",5783,763796396.7,3702763,2926596197,790.3817222,2710.430911,2162799872,0.0136885102838278,-0.0265825446695089,-0.0521147474646568,0.0392207130789757,0.0136885102838278,0.0635341107845306,0.0380019098520279,1990,23,1960,24,"SSAF",NA,0,2058.65747070312,0.0263838768005371,NA,NA,NA,NA,53,0.1719115807,NA,4238070.58168177,NA,NA,NA,NA,52,2704,0.260984551774841,0.39932886368843,"Mauritania","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS",NA,58.4410018920898,60.801304526951,1,0,0,0,1,1987,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0
"728","CP","Consumer Price Indices",136,"Mauritania",2012,2012,23013,"Consumer Prices, Food Indices (2015 = 100)",7001,"January",NA,85.058533,"X","International reliable sources","base year is 2015",86.3007566666667,1815,"MR","sptinc992j","p0p50",0.1747183597,"MRT",5784,867628591.9,3796141,3131457930,824.9055898,2828.822513,2263829248,0.0427529215812683,0.127462476491928,0.102556750178337,0.0676586478948593,0.0427529215812683,0.0456541180610657,0.0207483917474747,1990,23,1960,24,"SSAF",NA,0,NA,NA,NA,NA,NA,NA,53,0.1747183597,NA,NA,NA,NA,NA,NA,53,2809,0.277068576776313,0.39932886368843,"Mauritania","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS",NA,57.6349983215332,60.801304526951,1,0,0,0,1,1987,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0
"729","CP","Consumer Price Indices",136,"Mauritania",2013,2013,23013,"Consumer Prices, Food Indices (2015 = 100)",7001,"January",NA,87.553251,"X","International reliable sources","base year is 2015",90.1105808333333,1816,"MR","sptinc992j","p0p50",0.1775251408,"MRT",5785,NA,3889880,3341265612,858.9636729,2945.616814,NA,0.0404576882719994,NA,NA,0.0648509711027145,0.0404576882719994,NA,NA,1990,23,1960,24,"SSAF",NA,0,NA,NA,NA,NA,NA,NA,53,0.1775251408,NA,NA,NA,NA,NA,NA,54,2916,NA,0.39932886368843,"Mauritania","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS",NA,57.3089981079102,60.801304526951,1,0,0,0,1,1987,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0
"730","CP","Consumer Price Indices",137,"Mauritius",2000,2000,23013,"Consumer Prices, Food Indices (2015 = 100)",7001,"January",NA,40.243677,"X","International reliable sources","base year is 2015",40.2889581666667,1834,"MU","sptinc992j","p0p50",0.1649195189,"MUS",5826,356999880.5,1186873,5406113153,4554.921338,11356.10167,5049113088,0.0765950679779053,0.291393607854843,0.281566828489304,0.0864218324422836,0.0765950679779053,0.0734030529856682,0.0635762885212898,1990,54,1976,43,"SSAF",NA,0,10777.6328125,0.0691289901733398,149,23.85,1.4618,2.13685924,37,0.1649195189,568.8225,116157369.041077,13566.416625,3123660837.032,257046.542578125,15754743.6453125,41,1681,0.0660363315373617,0.0647161426484002,"Mauritius","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS",NA,11.4270000457764,11.1190868875255,0,0,1,0,0,1990,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1
"731","CP","Consumer Price Indices",137,"Mauritius",2001,2001,23013,"Consumer Prices, Food Indices (2015 = 100)",7001,"January",NA,41.058739,"X","International reliable sources","base year is 2015",41.9134215833333,1835,"MU","sptinc992j","p0p50",0.1649195189,"MUS",5827,382032659.1,1199881,5545243276,4621.494361,11522.0782,5163210752,0.0145098464563489,0.0677706524729729,0.0568703860044479,0.0254101138561964,0.0145098464563489,0.0223460234701633,0.0114457551389933,1990,54,1976,43,"SSAF",NA,0,10021.6298828125,0.0227384567260742,149,24.28,1.3476,1.81602576,37,0.1649195189,589.5184,100433065.50808,14313.506752,2447276314.176,243325.173554687,13505148.4300781,42,1764,0.0688937599461957,0.0647161426484002,"Mauritius","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS",NA,11.7399997711182,11.1190868875255,0,0,1,0,0,1990,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1
"732","CP","Consumer Price Indices",137,"Mauritius",2002,2002,23013,"Consumer Prices, Food Indices (2015 = 100)",7001,"January",NA,43.877494,"X","International reliable sources","base year is 2015",45.1714500833333,1836,"MU","sptinc992j","p0p50",0.1649195189,"MUS",5828,319701770.5,1210196,5662431638,4678.937658,11665.29294,5342729728,0.0123529806733131,-0.178117498755455,-0.1866774559021,0.0209129247814417,0.0123529806733131,0.0341780818998814,0.0256181377917528,1990,54,1976,43,"SSAF",NA,0,9803.966796875,0.00640678405761719,149,24.26,1.5826,2.50462276,37,0.1649195189,588.5476,96117764.9542274,14278.164776,3963815979.976,237844.234492188,15515757.8527344,43,1849,0.0564601554488559,0.0647161426484002,"Mauritius","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS",NA,10.798999786377,11.1190868875255,0,0,1,0,0,1990,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1
"733","CP","Consumer Price Indices",137,"Mauritius",2003,2003,23013,"Consumer Prices, Food Indices (2015 = 100)",7001,"January",NA,45.500503,"X","International reliable sources","base year is 2015",46.3690560833333,1837,"MU","sptinc992j","p0p50",0.1649195189,"MUS",5829,324766656.6,1222811,5869498633,4800.00477,11967.1314,5544732160,0.0255458243191242,0.015718350186944,0.00534837413579226,0.0359157994389534,0.0255458243191242,0.0371116101741791,0.0267416331917048,1990,54,1976,43,"SSAF",NA,0,9365.6689453125,0.0464382171630859,149,24.41,1.4946,2.23382916,37,0.1649195189,595.8481,87715754.793191,14544.652121,3338681062.536,228615.978955078,13997928.8056641,44,1936,0.0553312432469221,0.0647161426484002,"Mauritius","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS",NA,12.7700004577637,11.1190868875255,0,0,1,0,0,1990,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1
"734","CP","Consumer Price Indices",137,"Mauritius",2004,2004,23013,"Consumer Prices, Food Indices (2015 = 100)",7001,"January",NA,48.171851,"X","International reliable sources","base year is 2015",49.2630165833333,1838,"MU","sptinc992j","p0p50",0.1649195189,"MUS",5830,350995790.7,1233386,6206746377,5032.282171,12546.23378,5855750656,0.0472566820681095,0.0776672884821892,0.069056361913681,0.0558676086366177,0.0472566820681095,0.0545758791267872,0.045964952558279,1990,54,1976,43,"SSAF",NA,0,9140.951171875,0.0326509475708008,149,24.21,1.6897,2.85508609,37,0.1649195189,586.1241,83556988.3266029,14190.064461,4824238966.273,221302.427871094,15445465.1951172,45,2025,0.0565506900685786,0.0647161426484002,"Mauritius","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS",NA,10.0649995803833,11.1190868875255,0,0,1,0,0,1990,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1
"735","CP","Consumer Price Indices",137,"Mauritius",2005,2005,23013,"Consumer Prices, Food Indices (2015 = 100)",7001,"January",NA,51.01837,"X","International reliable sources","base year is 2015",52.1350805,1839,"MU","sptinc992j","p0p50",0.1649195189,"MUS",5831,331920051.7,1243253,6283796155,5054.318112,12601.17268,5951876096,0.00436935666948557,-0.0558800995349884,-0.0638481974601746,0.0123374555259943,0.00436935666948557,0.01628228276968,0.00831418484449387,1990,54,1976,43,"SSAF",NA,0,8305.37109375,0.00877666473388672,149,24.1,1.7392,3.02481664,37,0.1649195189,580.81,68979189.0048981,13997.521,5260761100.288,200159.443359375,14444701.40625,46,2116,0.0528215816542508,0.0647161426484002,"Mauritius","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS",NA,10.0220003128052,11.1190868875255,0,0,1,0,0,1990,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1
"736","CP","Consumer Price Indices",137,"Mauritius",2006,2006,23013,"Consumer Prices, Food Indices (2015 = 100)",7001,"January",NA,54.969183,"X","International reliable sources","base year is 2015",57.3706490833333,1840,"MU","sptinc992j","p0p50",0.1649195189,"MUS",5832,333780513.7,1252698,6531858624,5214.2325,12999.86322,6198077952,0.0311489570885897,0.00558950053527951,-0.00197879318147898,0.0387172512710094,0.0311489570885897,0.0405327565968037,0.032964464277029,1990,54,1976,43,"SSAF",NA,0,8681.41796875,0.0396270751953125,149,24.48,1.6547,2.73803209,37,0.1649195189,599.2704,75367017.9481354,14670.139392,4530621699.323,212521.111875,14365142.3128906,47,2209,0.0511003885591753,0.0647161426484002,"Mauritius","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS",NA,9.72299957275391,11.1190868875255,0,0,1,0,0,1990,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1
"737","CP","Consumer Price Indices",137,"Mauritius",2007,2007,23013,"Consumer Prices, Food Indices (2015 = 100)",7001,"January",NA,61.83514,"X","International reliable sources","base year is 2015",66.2933616666667,1841,"MU","sptinc992j","p0p50",0.1648782908,"MUS",5833,316964289.2,1260403,6916550847,5487.570917,13681.33687,6599586304,0.0510937944054604,-0.0516945160925388,-0.0578264035284519,0.0572256818413734,0.0510937944054604,0.0627677291631699,0.0566358454525471,1990,54,1976,43,"SSAF",NA,0,9197.732421875,0.0493640899658203,149,24.58,1.4794,2.18862436,37,0.1648782908,604.1764,84598281.7044106,14850.655912,3237850878.184,226080.262929687,13607125.3449219,48,2304,0.0458269296664653,0.0647161426484002,"Mauritius","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS",NA,9.42599964141846,11.1190868875255,0,0,1,0,0,1990,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1
"738","CP","Consumer Price Indices",137,"Mauritius",2008,2008,23013,"Consumer Prices, Food Indices (2015 = 100)",7001,"January",NA,72.144226,"X","International reliable sources","base year is 2015",76.7938648333333,1842,"MU","sptinc992j","p0p50",0.1648370615,"MUS",5834,326385215.8,1268565,7297791188,5752.792477,14342.57398,6971405824,0.047199685126543,0.0292892120778561,0.0228343829512596,0.0536545142531395,0.0471996814012527,0.0548099353909492,0.0483551062643528,1990,54,1976,43,"SSAF",NA,0,9312.0419921875,0.0472288131713867,149,24.53,2.0642,4.26092164,37,0.1648370615,601.7209,86714126.0642633,14760.213677,8795394449.288,228424.390068359,19221917.0802734,49,2401,0.0447238359377405,0.0647161426484002,"Mauritius","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS",NA,9.14400005340576,11.1190868875255,0,0,1,0,0,1990,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1
"739","CP","Consumer Price Indices",137,"Mauritius",2009,2009,23013,"Consumer Prices, Food Indices (2015 = 100)",7001,"January",NA,79.07998,"X","International reliable sources","base year is 2015",79.9366281666667,1843,"MU","sptinc992j","p0p50",0.1647958336,"MUS",5835,356017777.6,1275032,7517201061,5895.695999,14698.85388,7161183232,0.0245372075587511,0.086902342736721,0.0818174034357071,0.0296221431344748,0.0245372075587511,0.0268583223223686,0.021773386746645,1990,54,1976,43,"SSAF",NA,0,9638.166015625,0.0262422561645508,149,24.94,1.7747,3.14956009,37,0.1647958336,622.0036,92894244.1447487,15512.769784,5589524291.723,240375.860429688,17104853.2279297,50,2500,0.0473604170902194,0.0647161426484002,"Mauritius","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS",NA,9.03899955749512,11.1190868875255,0,0,1,0,0,1990,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1
"740","CP","Consumer Price Indices",137,"Mauritius",2010,2010,23013,"Consumer Prices, Food Indices (2015 = 100)",7001,"January",NA,81.557035,"X","International reliable sources","base year is 2015",82.9090941666667,1844,"MU","sptinc992j","p0p50",0.1647546048,"MUS",5836,353020415.6,1280924,7826157632,6109.775156,15232.58531,7473137152,0.0356673784554005,-0.00845477730035782,-0.013065192848444,0.0402777977287769,0.0356673784554005,0.0426396541297436,0.0380292385816574,1990,54,1976,43,"SSAF",NA,0,9649.873046875,0.0345983505249023,149,25.05,1.4682,2.15561124,37,0.1647546048,627.5025,93120049.8208046,15718.937625,3164868422.568,241729.319824219,14167943.6074219,51,2601,0.0451077568584297,0.0647161426484002,"Mauritius","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS",NA,8.63000011444092,11.1190868875255,0,0,1,0,0,1990,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1
"741","CP","Consumer Price Indices",137,"Mauritius",2011,2011,23013,"Consumer Prices, Food Indices (2015 = 100)",7001,"January",NA,86.07766,"X","International reliable sources","base year is 2015",87.754833,1845,"MU","sptinc992j","p0p50",0.1647133764,"MUS",5837,367572299.2,1286051,8127473382,6319.713123,15755.99213,7759901184,0.0337838418781757,0.0403941422700882,0.0363995507359505,0.0377784334123135,0.0337838418781757,0.0376547239720821,0.0336601324379444,1990,54,1976,43,"SSAF",NA,0,9812.8017578125,0.0347366333007812,NA,NA,NA,NA,37,0.1647133764,NA,96291078.3381281,NA,NA,NA,NA,52,2704,0.0452259000951103,0.0647161426484002,"Mauritius","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS",NA,7.72599983215332,11.1190868875255,0,0,1,0,0,1990,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1
"742","CP","Consumer Price Indices",137,"Mauritius",2012,2012,23013,"Consumer Prices, Food Indices (2015 = 100)",7001,"January",NA,89.050126,"X","International reliable sources","base year is 2015",89.6590689166667,1846,"MU","sptinc992j","p0p50",0.164672148,"MUS",5838,366981520.4,1291167,8389810746,6497.850972,16200.11649,8022829056,0.0277976877987385,-0.00160853820852935,-0.00557871581986547,0.0317678637802601,0.0277976877987385,0.0333215110003948,0.0293513312935829,1990,54,1976,43,"SSAF",NA,0,NA,NA,NA,NA,NA,NA,37,0.164672148,NA,NA,NA,NA,NA,NA,53,2809,0.0437413347583514,0.0647161426484002,"Mauritius","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS",NA,7.66400003433228,11.1190868875255,0,0,1,0,0,1990,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1
"743","CP","Consumer Price Indices",137,"Mauritius",2013,2013,23013,"Consumer Prices, Food Indices (2015 = 100)",7001,"January",NA,90.784065,"X","International reliable sources","base year is 2015",92.7027185,1847,"MU","sptinc992j","p0p50",0.164672148,"MUS",5839,384359559.5,1296303,8658283955,6679.213082,16652.27941,8273924608,0.0275286752730608,0.0462669730186462,0.0422970689833164,0.0314985811710358,0.0275286752730608,0.0308178458362818,0.0268479399383068,1990,54,1976,43,"SSAF",NA,0,NA,NA,NA,NA,NA,NA,37,0.164672148,NA,NA,NA,NA,NA,NA,54,2916,0.0443921175948543,0.0647161426484002,"Mauritius","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS",NA,7.55999994277954,11.1190868875255,0,0,1,0,0,1990,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1
"744","CP","Consumer Price Indices",273,"Montenegro",2000,2000,23013,"Consumer Prices, Food Indices (2015 = 100)",7001,"January",NA,70.924192,"F","FAO estimate","base year is 2015",71.6448879166667,1695,"ME","sptinc992j","p0p50",0.2278,"MNE",5623,249504236.7,611196,1964939326,3214.908681,9740.883785,1715435136,0.0308089461177588,NA,NA,0.0305292047560215,0.0308089461177588,NA,NA,1997,63,1997,56,"EECA",NA,0,8724.447265625,0.140443801879883,NA,NA,NA,NA,16,0.2278,NA,76115980.0906715,NA,NA,NA,NA,41,1681,0.126978087006845,0.093332631560647,"Montenegro","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS",NA,9.63500022888184,8.64891305177108,0,0,1,0,0,1991,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1
"745","CP","Consumer Price Indices",273,"Montenegro",2001,2001,23013,"Consumer Prices, Food Indices (2015 = 100)",7001,"January",NA,72.496619,"F","FAO estimate","base year is 2015",73.2173146666667,1696,"ME","sptinc992j","p0p50",0.2274,"MNE",5624,235813362.5,611525,1986553659,3248.524032,9842.735272,1750740352,0.0104017956182361,-0.0564352422952652,-0.0569733828306198,0.010939939878881,0.0104017965495586,0.0203719846904278,0.0198338404297829,1997,63,1997,56,"EECA",NA,0,8831.498046875,0.014592170715332,NA,NA,NA,NA,16,0.2274,NA,77995357.7519569,NA,NA,NA,NA,42,1764,0.118704753547259,0.093332631560647,"Montenegro","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS",NA,9.51700019836426,8.64891305177108,0,0,1,0,0,1991,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1
"746","CP","Consumer Price Indices",273,"Montenegro",2002,2002,23013,"Consumer Prices, Food Indices (2015 = 100)",7001,"January",NA,74.069046,"F","FAO estimate","base year is 2015",74.7897415,1697,"ME","sptinc992j","p0p50",0.2215,"MNE",5625,212997463.1,612325,2024298178,3305.921166,10016.64342,1811300736,0.0175144039094448,-0.101760402321815,-0.103067748248577,0.0188217535614967,0.0175144039094448,0.0340064689517021,0.0326991192996502,1997,63,1997,56,"EECA",NA,0,7435.1552734375,0.0215692520141602,NA,NA,NA,NA,16,0.2215,NA,55281533.9401255,NA,NA,NA,NA,43,1849,0.105220399551236,0.093332631560647,"Montenegro","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS",NA,9.43099975585938,8.64891305177108,0,0,1,0,0,1991,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1
"747","CP","Consumer Price Indices",273,"Montenegro",2003,2003,23013,"Consumer Prices, Food Indices (2015 = 100)",7001,"January",NA,75.641473,"F","FAO estimate","base year is 2015",76.36216825,1698,"ME","sptinc992j","p0p50",0.2163,"MNE",5626,199084266.5,613448,2074905633,3382.365959,10248.26426,1875821312,0.022860299795866,-0.0675520673394203,-0.0693843811750412,0.0246926136314869,0.022860299795866,0.0350013710558414,0.0331690572202206,1997,63,1997,56,"EECA",NA,0,7524.36962890625,0.0262651443481445,NA,NA,NA,NA,16,0.2163,NA,56616138.3124068,NA,NA,NA,NA,44,1936,0.0959485883761153,0.093332631560647,"Montenegro","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS",NA,9.34799957275391,8.64891305177108,0,0,1,0,0,1991,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1
"748","CP","Consumer Price Indices",273,"Montenegro",2004,2004,23013,"Consumer Prices, Food Indices (2015 = 100)",7001,"January",NA,77.213899,"F","FAO estimate","base year is 2015",77.9345950833333,1699,"ME","sptinc992j","p0p50",0.2121,"MNE",5627,198871080.7,614670,2166201480,3524.169848,10677.91727,1967330432,0.0410694517195225,-0.00107140571344644,-0.00306144310161471,0.0430594906210899,0.0410694517195225,0.0476309172809124,0.0456408783793449,1997,63,1997,56,"EECA",NA,0,8139.67724609375,0.0442485809326172,NA,NA,NA,NA,16,0.2121,NA,66254345.6705763,NA,NA,NA,NA,45,2025,0.0918063635982743,0.093332631560647,"Montenegro","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS",NA,8.98900032043457,8.64891305177108,0,0,1,0,0,1991,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1
"749","CP","Consumer Price Indices",273,"Montenegro",2005,2005,23013,"Consumer Prices, Food Indices (2015 = 100)",7001,"January",NA,78.786326,"F","FAO estimate","base year is 2015",79.5070218333333,1700,"ME","sptinc992j","p0p50",0.2075,"MNE",5628,197675662.2,615820,2257181943,3665.327437,11105.61206,2059506304,0.0392727702856064,-0.00602916115894914,-0.00789833627641201,0.0411419421434402,0.0392727702856064,0.0457887835800648,0.0439196079969406,1997,63,1997,56,"EECA",NA,0,8779.728515625,0.0412321090698242,NA,NA,NA,NA,16,0.2075,NA,77083632.8080788,NA,NA,NA,NA,46,2116,0.0875763085085073,0.093332631560647,"Montenegro","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS",NA,8.63000011444092,8.64891305177108,0,0,1,0,0,1991,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1
"750","CP","Consumer Price Indices",273,"Montenegro",2006,2006,23013,"Consumer Prices, Food Indices (2015 = 100)",7001,"January",NA,80.358753,"F","FAO estimate","base year is 2015",81.0794486666667,1701,"ME","sptinc992j","p0p50",0.2093,"MNE",5629,217038997.4,616854,2451299590,3973.873217,12040.47798,2234260480,0.0808235704898834,0.0934494286775589,0.091771773993969,0.0825012251734734,0.0808235704898834,0.0814439952373505,0.0797663405537605,1997,63,1997,56,"EECA",NA,0,11214.697265625,0.0816555023193359,NA,NA,NA,NA,16,0.2093,NA,125769434.759617,NA,NA,NA,NA,47,2209,0.0885403800846717,0.093332631560647,"Montenegro","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS",NA,8.6560001373291,8.64891305177108,0,0,1,0,0,1991,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1
