"","Domain Code","Domain","Area Code (FAO)","Area","Element Code","Element","Item Code","Item","Year Code","Year","Months Code","Months","Unit","Value","Flag","Flag Description","...1","country","variable","percentile","value","country_iso3","X1","AgrGDP","Pop","TotGDP","gdpCAP_wdi","gdpCAPppp_wdi","NonAgrGDP","growthWDI","AgrGDPgrowth","AgrGDPgrowthCap","TotGDPgrowth","TotGDPgrowthCap","NonAgrGDPgrowth","NonAgrGDPgrowthCap","firstyrWDIppp","GDPpctile_WDIppp","firstyrWDI","GDPpctile_WDI","continent","OilGDP","oil","gdpCAPppp","rgdpCAPgr","fid","UDel_temp_popweight","UDel_precip_popweight","UDel_precip_popweight_2","wdinomiss","bottom50","temp_sq","gdp_sq","temp_third","prec_third","temp_times_gdppc","prec_times_gdppc","time_trend","time_trend_sq","agri_share","avg_agri_share","Country Name","Indicator Name","Indicator Code","X65","agri_emp","avg_agri_emp","Above50","agri_bottom25","agri_25_50","agri_50_75","agri_top25","min_year","int_2007","agri_top50","agri_b25","agri_m_25_50","agri_m_50_75","agri_top_25","agri_top10","agri_b90","agri_top1","agri_b99","agri_top5","agri_b95","agri_top20","agri_b80","agri_b75","agri_b50"
"844","PP","Producer Prices",119,"Latvia",5539,"Producer Price Index (2014-2016 = 100)",2051,"Agriculture",1998,1998,7021,"Annual value",NA,58,"Im","FAO data based on imputation methodology",1601,"LV","sptinc992j","p0p50",0.1734,"LVA",5120,426814177.4,2410019,9668587270,4011.830309,10109.883,9241773056,0.0555756464600563,-0.0351482518017292,-0.0257190614938736,0.0461464561522007,0.0555756464600563,0.0500653870403767,0.059494573622942,1990,71,1965,61,"EECA",0,0,8330.6142578125,0.0608253479003906,129,6.01,0.65088,0.4236447744,47,0.1734,36.1201,69399133.9124689,217.081801,275741910.761472,50066.9916894531,5422230.208125,39,1521,0.0441444200151487,0.0445403182399954,"Latvia","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS",NA,19.0279998779297,14.2838182449341,0,0,1,0,0,1988,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1
"845","PP","Producer Prices",119,"Latvia",5539,"Producer Price Index (2014-2016 = 100)",2051,"Agriculture",1999,1999,7021,"Annual value",NA,54,"Im","FAO data based on imputation methodology",1602,"LV","sptinc992j","p0p50",0.1731,"LVA",5121,412485248,2390482,10122922708,4234.678491,10671.46434,9710437376,0.0540598332881927,-0.0341482944786549,-0.0260086823254824,0.0459202229976654,0.0540598332881927,0.0494675673544407,0.0576071813702583,1990,71,1965,61,"EECA",0,0,8851.9404296875,0.0371580123901367,129,7.19,0.68589,0.4704450921,47,0.1731,51.6961,78356849.3707361,371.694959,322673584.220469,63645.4516894531,6071457.42131836,40,1600,0.0407476437288234,0.0445403182399954,"Latvia","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS",NA,17.492000579834,14.2838182449341,0,0,1,0,0,1988,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1
"846","PP","Producer Prices",119,"Latvia",5539,"Producer Price Index (2014-2016 = 100)",2051,"Agriculture",2000,2000,7021,"Annual value",NA,55,"Im","FAO data based on imputation methodology",1603,"LV","sptinc992j","p0p50",0.1716,"LVA",5122,459935145.5,2367550,10822812606,4571.313217,11519.78978,10362877952,0.076493114233017,0.108885049819946,0.11852440237999,0.066853754222393,0.076493114233017,0.0650286674499512,0.0746680200099945,1990,71,1965,61,"EECA",0,0,9455.962890625,0.0632009506225586,129,7.54,0.63093,0.3980726649,47,0.1716,56.8516,89415234.1888771,428.661064,251155986.465357,71297.9601953125,5966050.66658203,41,1681,0.0424968224290439,0.0445403182399954,"Latvia","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS",NA,14.9250001907349,14.2838182449341,0,0,1,0,0,1988,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1
"847","PP","Producer Prices",119,"Latvia",5539,"Producer Price Index (2014-2016 = 100)",2051,"Agriculture",2001,2001,7021,"Annual value",NA,57,"Im","FAO data based on imputation methodology",1604,"LV","sptinc992j","p0p50",0.1766,"LVA",5123,489062805.4,2337170,11693345404,5003.207043,12608.16982,11204282368,0.0902785956859589,0.0614054277539253,0.0743202939629555,0.0773637294769287,0.0902785956859589,0.0780660659074783,0.0909809395670891,1990,71,1965,61,"EECA",0,0,10168.3173828125,0.0783500671386719,129,6.52,0.79627,0.6340459129,47,0.1766,42.5104,103394678.397607,277.167808,504871739.064883,66297.4293359375,8096726.08241211,42,1764,0.0418240279837029,0.0445403182399954,"Latvia","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS",NA,15.4709997177124,14.2838182449341,0,0,1,0,0,1988,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1
"848","PP","Producer Prices",119,"Latvia",5539,"Producer Price Index (2014-2016 = 100)",2051,"Agriculture",2002,2002,7021,"Annual value",NA,60,"Im","FAO data based on imputation methodology",1605,"LV","sptinc992j","p0p50",0.1751,"LVA",5124,510673649.8,2310173,12450199800,5389.29327,13581.11391,11939526656,0.0743351429700851,0.0432398170232773,0.0548582002520561,0.0627167597413063,0.0743351429700851,0.0635584071278572,0.0751767829060555,1990,71,1965,61,"EECA",0,0,10876.4638671875,0.0769453048706055,129,6.97,0.623,0.388129,47,0.1751,48.5809,118297466.254235,338.608873,241804367,75808.9531542969,6776036.98925781,43,1849,0.0410173055857304,0.0445403182399954,"Latvia","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS",NA,16.2290000915527,14.2838182449341,0,0,1,0,0,1988,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1
"849","PP","Producer Prices",119,"Latvia",5539,"Producer Price Index (2014-2016 = 100)",2051,"Agriculture",2003,2003,7021,"Annual value",NA,59,"Im","FAO data based on imputation methodology",1606,"LV","sptinc992j","p0p50",0.1724,"LVA",5125,498458824.7,2287955,13346108625,5833.20416,14699.77717,12847649792,0.0791521891951561,-0.0242097489535809,-0.0145457405596972,0.0694881826639175,0.0791521891951561,0.0733064338564873,0.0829704403877258,1990,71,1965,61,"EECA",0,0,11088.896484375,0.0801286697387695,129,6.31,0.5895,0.34751025,47,0.1724,39.8161,122963625.241184,251.239591,204857292.375,69970.9368164062,6536904.47753906,44,1936,0.0373486263828457,0.0445403182399954,"Latvia","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS",NA,14.2440004348755,14.2838182449341,0,0,1,0,0,1988,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1
"850","PP","Producer Prices",119,"Latvia",5539,"Producer Price Index (2014-2016 = 100)",2051,"Agriculture",2004,2004,7021,"Annual value",NA,68,"Im","FAO data based on imputation methodology",1607,"LV","sptinc992j","p0p50",0.1798,"LVA",5126,515136759,2263122,14504256891,6408.959345,16150.69037,13989120000,0.0941304638981819,0.0329114310443401,0.0438245572149754,0.0832173302769661,0.0941304638981819,0.0851189866662025,0.0960321128368378,1990,71,1965,61,"EECA",0,0,11619.2158203125,0.091313362121582,129,6.3,0.64858,0.4206560164,47,0.1798,39.69,135006176.279,250.047,272829079.116712,73201.0596679687,7535990.99673828,45,2025,0.0355162462214556,0.0445403182399954,"Latvia","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS",NA,13.3009996414185,14.2838182449341,0,0,1,0,0,1988,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1
"851","PP","Producer Prices",119,"Latvia",5539,"Producer Price Index (2014-2016 = 100)",2051,"Agriculture",2005,2005,7021,"Annual value",NA,71,"Im","FAO data based on imputation methodology",1608,"LV","sptinc992j","p0p50",0.1669,"LVA",5127,563822233.1,2238799,16041840426,7165.377699,18056.87793,15478018048,0.111563868820667,0.0903065949678421,0.101112313568592,0.100758150219917,0.111563868820667,0.101140938699245,0.111946657299995,1990,71,1965,61,"EECA",0,0,12351.732421875,0.102354049682617,129,6.3,0.63215,0.3996136225,47,0.1669,39.69,152565293.821598,250.047,252615751.463375,77815.9142578125,7808147.65048828,46,2116,0.0351469792821389,0.0445403182399954,"Latvia","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS",NA,12.0509996414185,14.2838182449341,0,0,1,0,0,1988,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1
"852","PP","Producer Prices",119,"Latvia",5539,"Producer Price Index (2014-2016 = 100)",2051,"Agriculture",2006,2006,7021,"Annual value",NA,82,"Im","FAO data based on imputation methodology",1609,"LV","sptinc992j","p0p50",0.1798,"LVA",5128,534544236.9,2218357,18004275915,8116.040797,20452.56568,17469730816,0.124581672251225,-0.0533245205879211,-0.0441517941653728,0.115408942103386,0.124581672251225,0.121048890054226,0.130221620202065,1990,71,1965,61,"EECA",0,0,13464.7705078125,0.111162185668945,129,6.92,0.48231,0.2326229361,47,0.1798,47.8864,181300044.828057,331.373888,112196368.310391,93176.2119140625,6494193.46362305,47,2209,0.0296898492015806,0.0445403182399954,"Latvia","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS",NA,11.4610004425049,14.2838182449341,0,0,1,0,0,1988,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1
"853","PP","Producer Prices",119,"Latvia",5539,"Producer Price Index (2014-2016 = 100)",2051,"Agriculture",2007,2007,7021,"Annual value",NA,118,"Im","FAO data based on imputation methodology",1610,"LV","sptinc992j","p0p50",0.1623,"LVA",5129,577239748.7,2200325,19800672593,8998.97633,22677.57876,19223433216,0.103268377482891,0.0768432021141052,0.0850049555301666,0.0951066240668297,0.103268377482891,0.0956602990627289,0.10382205247879,1990,71,1965,61,"EECA",0,0,14611.0791015625,0.0966501235961914,129,7.12,0.63361,0.4014616321,47,0.1623,50.6944,213483632.512116,360.944128,254370104.714881,104030.883203125,9257725.82954102,48,2304,0.0291525323692321,0.0445403182399954,"Latvia","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS",NA,10.1800003051758,14.2838182449341,0,0,1,0,0,1988,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1
"854","PP","Producer Prices",119,"Latvia",5539,"Producer Price Index (2014-2016 = 100)",2051,"Agriculture",2008,2008,7021,"Annual value",NA,111,"Im","FAO data based on imputation methodology",1611,"LV","sptinc992j","p0p50",0.1727,"LVA",5130,578583379.4,2177322,18960420623,8708.138081,21944.66126,18381836288,-0.032852828502655,0.00232497742399573,0.0128343729302287,-0.0433622263371944,-0.032852828502655,-0.0447669960558414,-0.0342576019465923,1990,71,1965,61,"EECA",0,0,15342.0166015625,-0.0286931991577148,129,7.52,0.59882,0.3585853924,47,0.1727,56.5504,235377473.402619,425.259008,214728104.676968,115371.96484375,9187106.38134766,49,2401,0.0305153240481462,0.0445403182399954,"Latvia","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS",NA,7.95699977874756,14.2838182449341,0,0,1,0,0,1988,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1
"855","PP","Producer Prices",119,"Latvia",5539,"Producer Price Index (2014-2016 = 100)",2051,"Agriculture",2009,2009,7021,"Annual value",NA,79,"Im","FAO data based on imputation methodology",1612,"LV","sptinc992j","p0p50",0.1908,"LVA",5131,598533477.4,2141669,15556078264,7263.530575,18304.22491,14957544448,-0.181391984224319,0.0338997915387154,0.0504100434482098,-0.197902232408524,-0.181391984224319,-0.206147193908691,-0.189636945724487,1990,71,1965,61,"EECA",0,0,14086.603515625,-0.190821647644043,129,6.49,0.68076,0.4634341776,47,0.1908,42.1201,198432398.606419,273.359449,315487450.742976,91422.0568164063,9589596.20929687,50,2500,0.0384758592263663,0.0445403182399954,"Latvia","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS",NA,8.75100040435791,14.2838182449341,0,0,1,0,0,1988,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1
"856","PP","Producer Prices",119,"Latvia",5539,"Producer Price Index (2014-2016 = 100)",2051,"Agriculture",2010,2010,7021,"Annual value",NA,104,"Im","FAO data based on imputation methodology",1613,"LV","sptinc992j","p0p50",0.2008,"LVA",5132,617727195.9,2097555,15502642580,7390.815774,18624.98585,14884915200,0.0173721015453339,0.0315644703805447,0.0523775219917297,-0.00344094890169799,0.0173721015453339,-0.0048675206489861,0.0159455295652151,1990,71,1965,61,"EECA",0,0,14649.509765625,-0.00533103942871094,129,5.61,0.81686,0.6672602596,47,0.2008,31.4721,214608136.373142,176.558481,545058215.656856,82183.7497851563,11966598.5471484,51,2601,0.0398465740735668,0.0445403182399954,"Latvia","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS",NA,8.61400032043457,14.2838182449341,0,0,1,0,0,1988,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1
"857","PP","Producer Prices",119,"Latvia",5539,"Producer Price Index (2014-2016 = 100)",2051,"Agriculture",2011,2011,7021,"Annual value",NA,124,"Im","FAO data based on imputation methodology",1614,"LV","sptinc992j","p0p50",0.1915,"LVA",5133,NA,2059709,16324282637,7925.528624,19972.47165,NA,0.0698509067296982,NA,NA,0.0516432337462902,0.0698509067296982,NA,NA,1990,71,1965,61,"EECA",0,0,15479.3017578125,0.0572948455810547,NA,NA,NA,NA,47,0.1915,NA,239608782.909417,NA,NA,NA,NA,52,2704,NA,0.0445403182399954,"Latvia","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS",NA,8.89500045776367,14.2838182449341,0,0,1,0,0,1988,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1
"858","PP","Producer Prices",119,"Latvia",5539,"Producer Price Index (2014-2016 = 100)",2051,"Agriculture",2012,2012,7021,"Annual value",NA,126,"Im","FAO data based on imputation methodology",1615,"LV","sptinc992j","p0p50",0.188,"LVA",5134,NA,2034319,17140496769,8425.668132,21232.83201,NA,0.0611937567591667,NA,NA,0.0487901642918587,0.0611937567591667,NA,NA,1990,71,1965,61,"EECA",0,0,NA,NA,NA,NA,NA,NA,47,0.188,NA,NA,NA,NA,NA,NA,53,2809,NA,0.0445403182399954,"Latvia","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS",NA,8.3730001449585,14.2838182449341,0,0,1,0,0,1988,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1
"859","PP","Producer Prices",121,"Lebanon",5539,"Producer Price Index (2014-2016 = 100)",2051,"Agriculture",1991,1991,7021,"Annual value",NA,27,"Im","FAO data based on imputation methodology",1465,"LB","sptinc992j","p0p50",0.1292,"LBN",4733,NA,2752473,12585016446,4572.25791,10496.88356,NA,0.305406361818314,NA,NA,0.323536843061447,0.305406361818314,NA,NA,1990,55,1988,65,"MENA",0,0,5191.78857421875,0.297528266906738,128,13.5,1.29339,1.6728576921,25,0.1292,182.25,26954668.5993884,2460.375,2163657410.38522,70089.1457519531,6715007.42400879,32,1024,NA,0.0354188590271874,"Lebanon","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS",NA,16.4120006561279,14.5983043338941,0,0,1,0,0,1990,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1
"860","PP","Producer Prices",121,"Lebanon",5539,"Producer Price Index (2014-2016 = 100)",2051,"Agriculture",1992,1992,7021,"Annual value",NA,40,"Im","FAO data based on imputation methodology",1466,"LB","sptinc992j","p0p50",0.1292,"LBN",4734,NA,2821868,13151334251,4660.506534,10699.4827,NA,0.019116984680295,NA,NA,0.044016283005476,0.019116984680295,NA,NA,1990,55,1988,65,"MENA",0,0,3627.9638671875,0.0099945068359375,128,12.46,1.17758,1.3866946564,25,0.1292,155.2516,13162121.8216181,1934.434936,1632943893.48351,45204.4297851563,4272217.69072266,33,1089,NA,0.0354188590271874,"Lebanon","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS",NA,16.3099994659424,14.5983043338941,0,0,1,0,0,1990,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1
"861","PP","Producer Prices",121,"Lebanon",5539,"Producer Price Index (2014-2016 = 100)",2051,"Agriculture",1993,1993,7021,"Annual value",NA,49,"Im","FAO data based on imputation methodology",1467,"LB","sptinc992j","p0p50",0.1292,"LBN",4735,NA,2900862,14071660166,4850.854734,11136.47968,NA,0.0400307811796665,NA,NA,0.0676396414637566,0.0400307811796665,NA,NA,1990,55,1988,65,"MENA",0,0,3102.2724609375,0.030329704284668,128,13.39,0.88527,0.7837029729,25,0.1292,179.2921,9624094.42189121,2400.721219,693788730.819183,41539.4282519531,2746348.74149414,34,1156,NA,0.0354188590271874,"Lebanon","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS",NA,16.1590003967285,14.5983043338941,0,0,1,0,0,1990,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1
"862","PP","Producer Prices",121,"Lebanon",5539,"Producer Price Index (2014-2016 = 100)",2051,"Agriculture",1994,1994,7021,"Annual value",NA,51,"Im","FAO data based on imputation methodology",1468,"LB","sptinc992j","p0p50",0.1292,"LBN",4736,605751934,2974647,15197835962,5109.122515,11729.40485,14592083968,0.0518727488815784,NA,NA,0.0769901871681213,0.0518727488815784,NA,NA,1990,55,1988,65,"MENA",0,0,3107.41821289062,0.0421876907348633,128,14.06,1.07091,1.1468482281,25,0.1292,197.6836,9656047.94980433,2779.431416,1228171235.95457,43690.3000732421,3327765.23836669,35,1225,0.039857775509263,0.0354188590271874,"Lebanon","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS",NA,15.996000289917,14.5983043338941,0,0,1,0,0,1990,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1
"863","PP","Producer Prices",121,"Lebanon",5539,"Producer Price Index (2014-2016 = 100)",2051,"Agriculture",1995,1995,7021,"Annual value",NA,63,"Im","FAO data based on imputation methodology",1469,"LB","sptinc992j","p0p50",0.1292,"LBN",4737,678091742.5,3033406,16191006279,5337.566511,12253.86127,15512914944,0.0437421686947346,0.112812042236328,0.0932513326406479,0.0633028745651245,0.0437421686947346,0.0611937120556831,0.0416330061852932,1990,55,1988,65,"MENA",0,0,3126.05712890625,0.0345706939697266,128,14.19,0.91599,0.8390376801,25,0.1292,201.3561,9772233.17318559,2857.243059,768550124.594799,44358.7506591797,2863437.06950684,36,1296,0.0418807658285882,0.0354188590271874,"Lebanon","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS",NA,15.8059997558594,14.5983043338941,0,0,1,0,0,1990,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1
"864","PP","Producer Prices",121,"Lebanon",5539,"Producer Price Index (2014-2016 = 100)",2051,"Agriculture",1996,1996,7021,"Annual value",NA,66,"Im","FAO data based on imputation methodology",1470,"LB","sptinc992j","p0p50",0.1292,"LBN",4738,648733699.5,3070984,17022657944,5543.063052,12725.63546,16373923840,0.0377774052321911,-0.044260285794735,-0.0565722361207008,0.050089355558157,0.0377774052321911,0.0540171600878239,0.041705209761858,1990,55,1988,65,"MENA",0,0,2809.08349609375,0.0283346176147461,128,14.79,0.94274,0.8887587076,25,0.1292,218.7441,7890950.08802629,3235.225239,837868384.002824,41546.3449072266,2648235.37510742,37,1369,0.0381100120577034,0.0354188590271874,"Lebanon","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS",NA,15.6169996261597,14.5983043338941,0,0,1,0,0,1990,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1
"865","PP","Producer Prices",121,"Lebanon",5539,"Producer Price Index (2014-2016 = 100)",2051,"Agriculture",1997,1997,7021,"Annual value",NA,47,"Im","FAO data based on imputation methodology",1471,"LB","sptinc992j","p0p50",0.1292,"LBN",4739,687422588.1,3092718,16633386169,5378.242106,12347.24336,15945963520,-0.0301856715232134,0.0579269155859947,0.0508746318519115,-0.0231333859264851,-0.0301856715232134,-0.0264843329787254,-0.0335366167128086,1990,55,1988,65,"MENA",0,0,3150.056640625,-0.0494775772094727,128,13.91,0.96409,0.9294695281,25,0.1292,193.4881,9922856.83914566,2691.419471,896092277.345929,43817.2878710938,3036938.10666016,38,1444,0.0413278800308962,0.0354188590271874,"Lebanon","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS",NA,15.4569997787476,14.5983043338941,0,0,1,0,0,1990,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1
"866","PP","Producer Prices",121,"Lebanon",5539,"Producer Price Index (2014-2016 = 100)",2051,"Agriculture",1998,1998,7021,"Annual value",NA,43,"Im","FAO data based on imputation methodology",1472,"LB","sptinc992j","p0p50",0.1292,"LBN",4740,694984236.6,3114014,17230964402,5533.361251,12703.36229,16535980032,0.0284338779747486,0.010939939878881,0.00407768692821264,0.0352961309254169,0.0284338779747486,0.0363328866660595,0.0294706355780363,1990,55,1988,65,"MENA",0,0,3727.96264648438,0.0323944091796875,128,14.89,0.92175,0.8496230625,25,0.1292,221.7121,13897705.4935828,3301.293169,783140057.859375,55509.3638061524,3436249.56939698,39,1521,0.040333449735369,0.0354188590271874,"Lebanon","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS",NA,15.4390001296997,14.5983043338941,0,0,1,0,0,1990,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1
"867","PP","Producer Prices",121,"Lebanon",5539,"Producer Price Index (2014-2016 = 100)",2051,"Agriculture",1999,1999,7021,"Annual value",NA,42,"Im","FAO data based on imputation methodology",1473,"LB","sptinc992j","p0p50",0.1292,"LBN",4741,724173574.5,3156706,17152895337,5433.795652,12474.7819,16428722176,-0.018157547339797,0.0411419421434402,0.0275254342705011,-0.00454103760421276,-0.018157547339797,-0.00650745956227183,-0.0201239697635174,1990,55,1988,65,"MENA",0,0,4273.5205078125,-0.0170478820800781,128,14.63,0.74794,0.5594142436,25,0.1292,214.0369,18262977.530694,3131.359847,418408289.358184,62521.6050292969,3196336.92861328,40,1600,0.0422187368530085,0.0354188590271874,"Lebanon","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS",NA,15.2659997940063,14.5983043338941,0,0,1,0,0,1990,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1
"868","PP","Producer Prices",121,"Lebanon",5539,"Producer Price Index (2014-2016 = 100)",2051,"Agriculture",2000,2000,7021,"Annual value",NA,43,"Im","FAO data based on imputation methodology",1474,"LB","sptinc992j","p0p50",0.1292,"LBN",4742,739381219.6,3235380,17383441662,5372.92116,12335.02766,16644060160,-0.011266166344285,0.0207825396209955,-0.00383476819843054,0.0133511405438185,-0.011266166344285,0.013022250495851,-0.011595057323575,1990,55,1988,65,"MENA",0,0,4651.00927734375,-0.00072097778320312,128,14.09,0.99578,0.9915778084,25,0.1292,198.5281,21631887.2979376,2797.260929,987393350.048552,65532.7207177734,4631382.01819336,41,1681,0.0425336497787017,0.0354188590271874,"Lebanon","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS",NA,14.96399974823,14.5983043338941,0,0,1,0,0,1990,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1
"869","PP","Producer Prices",121,"Lebanon",5539,"Producer Price Index (2014-2016 = 100)",2051,"Agriculture",2001,2001,7021,"Annual value",NA,45,"Im","FAO data based on imputation methodology",1475,"LB","sptinc992j","p0p50",0.1292,"LBN",4743,717939164.2,3357600,18070698831,5382.028482,12355.93603,17352759296,0.00169360614381731,-0.0294288098812103,-0.0665088593959808,0.0387736521661282,0.00169360614381731,0.0416981242597103,0.0046180784702301,1990,55,1988,65,"MENA",0,0,5221.74853515625,0.0227165222167969,128,14.73,1.00057,1.0011403249,25,0.1292,216.9729,27266657.7644064,3196.010817,1001710974.88519,76916.3559228516,5224724.93182129,42,1764,0.0397294631997511,0.0354188590271874,"Lebanon","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS",NA,14.8889999389648,14.5983043338941,0,0,1,0,0,1990,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1
"870","PP","Producer Prices",121,"Lebanon",5539,"Producer Price Index (2014-2016 = 100)",2051,"Agriculture",2002,2002,7021,"Annual value",NA,45,"Im","FAO data based on imputation methodology",1476,"LB","sptinc992j","p0p50",0.1292,"LBN",4744,738041460.8,3515604,18680381901,5313.562592,12198.75363,17942339584,-0.0128028132021427,0.0276151672005653,-0.0183697454631329,0.0331820994615555,-0.0128028132021427,0.033411730080843,-0.0125731835141778,1990,55,1988,65,"MENA",0,0,6205.013671875,0.0160789489746094,128,14.21,1.11246,1.2375672516,25,0.1292,201.9241,38502194.6681557,2869.341461,1376744064.71494,88173.2442773438,6902829.50941406,43,1849,0.0395089064405311,0.0354188590271874,"Lebanon","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS",NA,14.6879997253418,14.5983043338941,0,0,1,0,0,1990,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1
"871","PP","Producer Prices",121,"Lebanon",5539,"Producer Price Index (2014-2016 = 100)",2051,"Agriculture",2003,2003,7021,"Annual value",NA,45,"Im","FAO data based on imputation methodology",1477,"LB","sptinc992j","p0p50",0.1292,"LBN",4745,741731668.1,3690110,19285138788,5226.169081,11998.11764,18543407104,-0.0165840107947588,0.00498754158616066,-0.0434573814272881,0.0318609103560448,-0.0165840107947588,0.0329510532319546,-0.0154938688501716,1990,55,1988,65,"MENA",0,0,7110.06005859375,0.0147113800048828,128,14.06,1.30082,1.6921326724,25,0.1292,197.6836,50552954.0368102,2779.431416,2201160022.91137,99967.4444238281,9248908.32541992,44,1936,0.0384613082775186,0.0354188590271874,"Lebanon","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS",NA,14.4610004425049,14.5983043338941,0,0,1,0,0,1990,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1
"872","PP","Producer Prices",121,"Lebanon",5539,"Producer Price Index (2014-2016 = 100)",2051,"Agriculture",2004,2004,7021,"Annual value",NA,46,"Im","FAO data based on imputation methodology",1478,"LB","sptinc992j","p0p50",0.1292,"LBN",4746,786235568.2,3853582,20727436194,5378.745332,12348.39866,19941199872,0.0287766177207232,0.0582689084112644,0.0149220703169703,0.0721234530210495,0.0287766177207232,0.0726736262440681,0.0293267853558064,1990,55,1988,65,"MENA",0,0,8494.1328125,0.0565338134765625,128,13.87,1.12739,1.2710082121,25,0.1292,192.3769,72150292.2363892,2668.267603,1432921948.23942,117813.622109375,9576200.39148438,45,2025,0.0379321186103852,0.0354188590271874,"Lebanon","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS",NA,14.1719999313354,14.5983043338941,0,0,1,0,0,1990,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1
